corpus_id,definition,form,surface_stem,underlying_stem
887,he/she is holding it in his/her hand,imperative,n-e22he33hsti2,neeheeh'sti
888,he/she is leaving some liquid,present,ne22h-i22y-a3',neehiiya'
888,he/she is leaving some liquid,present_1sg,ne2'-i22y-a3',ne'iiya'
888,he/she is leaving some liquid,imperfective,ne22h-i22y-a32hsk,neehiiyaahsk
888,he/she is leaving some liquid,perfective,ne22h-i33y-,neehiiy'
888,he/she is leaving some liquid,imperative,ne22h-i23y-a2,neehiiya
888,he/she is leaving some liquid,infinitive,ne22h-i23y-a32hst,neehiiyaa'hst
888,he/she is leaving some liquid,infinitive,ne22h-i23y-a32hst,neehiiya'hst
890,he/she is finding some liquid,present,ne22wha2hth-i3h,neewhahthih'
890,he/she is finding some liquid,present_1sg,ne21wa2hth-i3h,neewahthih'
890,he/she is finding some liquid,imperfective,ne22wha2hth-i23hsk,neewhahthiihsk
890,he/she is finding some liquid,perfective,ne22wha2hth-v22h,neewhahthvvh
890,he/she is finding some liquid,imperative,ne22wha2hth-a2,neewhahtha
890,he/she is finding some liquid,infinitive,ne22wha2hth-v2ht,neewhahthvht
891,he/she is taking some liquid somewhere,present,ne22whi22t-i3h,neewhiitih
891,he/she is taking some liquid somewhere,present_1sg,ne21wi22t-i3h,neewiitih
891,he/she is taking some liquid somewhere,imperfective,ne22whi22t-i23hsk,neewhiitiihsk
891,he/she is taking some liquid somewhere,perfective,ne22whi22t-v22h,neewhiitvvh
891,he/she is taking some liquid somewhere,imperative,ne22whi23t-a2,neewhiita
891,he/she is taking some liquid somewhere,infinitive,ne22whi22t-ht,neewhiitht
893,he/she lives,present,ne23l-,neel
893,he/she lives,present_1sg,ne23l-,neel
893,he/she lives,imperfective,ne23l-,neel
893,he/she lives,imperative,ne23l-e32hsti2,neelee'hsti
893,he/she lives,imperative,ne23l-e32hsti2,neele'hsti
895,it’s freezing,present,ne23hsta3l-a2t-i2',neehstal'ati'
895,it’s freezing,present_1sg,ne23hsta3l-a2t-i2',neehstal'ati'
895,it’s freezing,imperfective,ne23hsta3l-a2t-i21hsk,neehstal'atiihsk
895,it’s freezing,perfective,ne23hsta3l-a2t-,neehstal'at
895,it’s freezing,imperative,ne22hsta2l-a2t-a2,neehstalata
895,it’s freezing,infinitive,ne23hsta3l-a2t-i21hst,neehstal'atiihst
896,it’s hailing,present,ne22hso32y-hsk,neehsooyhsk
896,it’s hailing,imperfective,ne22hso32y-hsk,neehsooyhsk
896,it’s hailing,perfective,ne22hso32y-hs,neehsooyhs
896,it’s hailing,infinitive,ne22hso21y-hst,neehsooyhst
899,he/she is lying down,present,nh-k,nhk
899,he/she is lying down,present_1sg,nv21-k,nvvk
899,he/she is lying down,imperfective,nh-k,nhk
899,he/she is lying down,imperative,nh-ke33hsti2,nhkee'hsti
899,he/she is lying down,imperative,nh-ke33hsti2,nhkeeh'sti
901,he/she is agitating liquid,present,nhkwa3'-e22h,nhkwa'eeh
901,he/she is agitating liquid,present_1sg,nhkwa3'-e22h,nhkwa'eeh
901,he/she is agitating liquid,imperfective,nhkwa3'-e22hsk,nhkwa'eehsk
901,he/she is agitating liquid,perfective,nhkwa3'-e22h,nhkwa'eeh
901,he/she is agitating liquid,imperative,nhkwa2'-v23la2,nhkwa'vvla
901,he/she is agitating liquid,infinitive,nhkwa2'-e3ht,nhkwa'eh't
902,he/she is taking a liquid somewhere by hand,present,nhts-e33k,nhtsee'k
902,he/she is taking a liquid somewhere by hand,present,nhts-e33k,nhtseek'
902,he/she is taking a liquid somewhere by hand,present_1sg,nv21ts-e33k,nvvtseek'
902,he/she is taking a liquid somewhere by hand,imperfective,nhts-e33k,nhtsee'k
902,he/she is taking a liquid somewhere by hand,imperfective,nhts-e33k,nhtseek'
902,he/she is taking a liquid somewhere by hand,perfective,nhts-v33hs,nhtsvv'hs
902,he/she is taking a liquid somewhere by hand,perfective,nhts-v33hs,nhtsvvh's
902,he/she is taking a liquid somewhere by hand,imperative,nhts-u21ka2,nhtsuuka
902,he/she is taking a liquid somewhere by hand,infinitive,nhts-v21hst,nhtsvvhst
903,he/she is holding some liquid,present,nhts-e3h,nhtseh'
903,he/she is holding some liquid,present_1sg,nv21ts-e3h,nvvtseh
903,he/she is holding some liquid,imperfective,nhts-e22h,nhtseeh
903,he/she is holding some liquid,imperative,nhts-e22he33hsti2,nhtseeheeh'sti
904,he/she is handling some liquid,present,nhts-i23to32h,nhtsiitoo'h
904,he/she is handling some liquid,present,nhts-i23to32h,nhtsiito'h
904,he/she is handling some liquid,present_1sg,nv21ts-i23to32h,nvvtsiitoo'h
904,he/she is handling some liquid,present_1sg,nv21ts-i23to32h,nvvtsiito'h
904,he/she is handling some liquid,imperfective,nhts-i23to32h,nhtsiitoo'h
904,he/she is handling some liquid,imperfective,nhts-i23to32h,nhtsiito'h
904,he/she is handling some liquid,perfective,nhts-i23to32l,nhtsiitoo'l
904,he/she is handling some liquid,perfective,nhts-i23to32l,nhtsiito'l
904,he/she is handling some liquid,imperative,nhts-i23ta2,nhtsiita
904,he/she is handling some liquid,infinitive,nhts-i23ta32hst,nhtsiitaa'hst
904,he/she is handling some liquid,infinitive,nhts-i23ta32hst,nhtsiita'hst
908,he/she is handling it,present,n-i23to32h,niitoo'h
908,he/she is handling it,present,n-i23to32h,niito'h
908,he/she is handling it,present_1sg,n-i23to32h,niitoo'h
908,he/she is handling it,present_1sg,n-i23to32h,niito'h
908,he/she is handling it,imperfective,n-i23to32h,niitoo'h
908,he/she is handling it,imperfective,n-i23to32h,niito'h
908,he/she is handling it,perfective,n-i23to32l,niitoo'l
908,he/she is handling it,perfective,n-i23to32l,niito'l
908,he/she is handling it,imperative,n-i23ta2,niita
908,he/she is handling it,infinitive,n-i23ta32hst,niitaa'hst
908,he/she is handling it,infinitive,n-i23ta32hst,niita'hst
909,he/she hates him/her,present,ni2kwa32t-hi2h,nikwa'thih
909,he/she hates him/her,present_1sg,ni2kwa32t-hi2h,nikwa'thih
909,he/she hates him/her,imperfective,ni2kwa32t-hi2h,nikwa'thih
909,he/she hates him/her,perfective,ni2kwa32t-hi2lh,nikwa'thilh
909,he/she hates him/her,imperative,ni2kwa21t-hi2ka2,nikwaathika
909,he/she hates him/her,infinitive,ni2kwa21t-hi3hst,nikwaathihst
910,he/she is setting up a bed,present,ni22lh-a3t-i3',niilhati'
910,he/she is setting up a bed,present_1sg,ni21lh-a3t-i3',niilhati'
910,he/she is setting up a bed,imperfective,ni22lh-a3t-i32hsk,niilhati'hsk
910,he/she is setting up a bed,perfective,ni22lh-a3t-,niilhat
910,he/she is setting up a bed,imperative,ni22lh-a2t-a2,niilhata
910,he/she is setting up a bed,infinitive,ni22lh-a2t-i21hst,niilhatiihst
913,he/she is pleading,present,ni23l-a3t-i2',niilat'ii'
913,he/she is pleading,present,ni23l-a3t-i2',niilat'i'
913,he/she is pleading,present_1sg,ni23l-a3t-i2',niilat'ii'
913,he/she is pleading,present_1sg,ni23l-a3t-i2',niilat'i'
913,he/she is pleading,imperfective,ni23l-a3t-i21hsk,niilat'ii'hsk
913,he/she is pleading,imperfective,ni23l-a3t-i21hsk,niilat'i'hsk
913,he/she is pleading,perfective,ni23l-a3t-,niilat'
913,he/she is pleading,imperative,ni22l-a2t-a2,niilata
913,he/she is pleading,infinitive,ni23l-a3t-i21hst,niilat'ii'hst
913,he/she is pleading,infinitive,ni23l-a3t-i21hst,niilat'i'hst
918,he/she is hunting,present,no22ha2l-i23to32h,noohaliitoo'h
918,he/she is hunting,present,no22ha2l-i23to32h,noohaliito'h
918,he/she is hunting,present_1sg,no2'a2l-i23to32h,no'aliitoo'h
918,he/she is hunting,present_1sg,no2'a2l-i23to32h,no'aliito'h
918,he/she is hunting,imperfective,no22ha2l-i23to32h,noohaliitoo'h
918,he/she is hunting,imperfective,no22ha2l-i23to32h,noohaliito'h
918,he/she is hunting,perfective,no22ha2l-i23to32l,noohaliitoo'l
918,he/she is hunting,perfective,no22ha2l-i23to32l,noohaliito'l
918,he/she is hunting,imperative,no22ha2l-i23ta2,noohaliita
918,he/she is hunting,infinitive,no22ha2l-i23ta32hst,noohaliitaa'hst
918,he/she is hunting,infinitive,no22ha2l-i23ta32hst,noohaliita'hst
921,it’s flooding,present,no22hu23k-i3',noohuukii'
921,it’s flooding,present,no22hu23k-i3',noohuuki'
921,it’s flooding,imperfective,no22hu23k-i32hsk,noohuukii'hsk
921,it’s flooding,imperfective,no22hu23k-i32hsk,noohuuki'hsk
921,it’s flooding,perfective,no22hu23k-a32n,noohuukaa'n
921,it’s flooding,perfective,no22hu23k-a32n,noohuuka'n
921,it’s flooding,infinitive,no22hu23k-o32t,noohuukoo't
921,it’s flooding,infinitive,no22hu23k-o32t,noohuuko't
924,it is blowing,present,no22l-v33'v2hsk,noolvv'vhsk
924,it is blowing,imperfective,no22l-v33'v2hsk,noolvv'vhsk
924,it is blowing,perfective,no22l-v33n,noolvvn'
924,it is blowing,infinitive,no22l-v21t,noolvvt
925,he/she is stealing it,present,no22hs-ki33',noohskii'
925,he/she is stealing it,present_1sg,no21hs-ki33',noohskii'
925,he/she is stealing it,imperfective,no22hs-ki33hsk,noohskiih'sk
925,he/she is stealing it,perfective,no22hs-ki33hs,noohskiih's
925,he/she is stealing it,imperative,no23hs-ki2,noohski
925,he/she is stealing it,infinitive,no22hs-ki21hst,noohskiihst
928,he/she is sinking,present,no23yv32-k,nooyvv'k
928,he/she is sinking,present,no23yv32-k,nooyv'k
928,he/she is sinking,present_1sg,no23yv32-k,nooyvv'k
928,he/she is sinking,present_1sg,no23yv32-k,nooyv'k
928,he/she is sinking,imperfective,no23yv32-k,nooyvv'k
928,he/she is sinking,imperfective,no23yv32-k,nooyv'k
928,he/she is sinking,perfective,no23yv32-ts,nooyvv'ts
928,he/she is sinking,perfective,no23yv32-ts,nooyv'ts
928,he/she is sinking,imperative,no22yv21-ki2,nooyvvki
928,he/she is sinking,infinitive,no23yv3-'i2hst,nooyvv'ihst
928,he/she is sinking,infinitive,no23yv3-'i2hst,nooyv'ihst
929,he/she is pulling him/her,present,nhsa2n-e33',nhsanee'
929,he/she is pulling him/her,present_1sg,na21hsa2n-e33',naahsanee'
929,he/she is pulling him/her,imperfective,nhsa2n-e33hsk,nhsanee'hsk
929,he/she is pulling him/her,imperfective,nhsa2n-e33hsk,nhsaneeh'sk
929,he/she is pulling him/her,perfective,nhsa2n-e33hs,nhsanee'hs
929,he/she is pulling him/her,perfective,nhsa2n-e33hs,nhsaneeh's
929,he/she is pulling him/her,imperative,na21hsa2n-a2ki2,naahsanaki
929,he/she is pulling him/her,infinitive,nhsa2n-e21hst,nhsaneehst
931,he/she is dragging him/her,present,nhsi23n-e32k,nhsiinee'k
931,he/she is dragging him/her,present,nhsi23n-e32k,nhsiine'k
931,he/she is dragging him/her,present_1sg,na21hsi23n-e32k,naahsiinee'k
931,he/she is dragging him/her,present_1sg,na21hsi23n-e32k,naahsiine'k
931,he/she is dragging him/her,imperfective,nhsi23n-e32k,nhsiinee'k
931,he/she is dragging him/her,imperfective,nhsi23n-e32k,nhsiine'k
931,he/she is dragging him/her,perfective,nhsi23n-v32hs,nhsiinvv'hs
931,he/she is dragging him/her,perfective,nhsi23n-v32hs,nhsiinv'hs
931,he/she is dragging him/her,imperative,na21hsi22n-u21ka2,naahsiinuuka
931,he/she is dragging him/her,infinitive,nhsi23n-v32hst,nhsiinvv'hst
931,he/she is dragging him/her,infinitive,nhsi23n-v32hst,nhsiinv'hst
932,he/she is exiting,present,nu22-ko33k,nuukook'
932,he/she is exiting,present_1sg,nu22-ko33k,nuukook'
932,he/she is exiting,imperfective,nu22-ko33k,nuukook'
932,he/she is exiting,perfective,nu22-ko33ts,nuukoot's
932,he/she is exiting,imperative,nu22-ko2'i2,nuuko'i
932,he/she is exiting,infinitive,nu22-ko21hst,nuukoohst
937,he/she is twisting him/her,present,nu33the22y-o3h,nuu'theeyoh'
937,he/she is twisting him/her,present,nu33the22y-o3h,nuut'heeyoh'
937,he/she is twisting him/her,present_1sg,nu33the22y-o3h,nuu'theeyoh'
937,he/she is twisting him/her,present_1sg,nu33the22y-o3h,nuut'heeyoh'
937,he/she is twisting him/her,imperfective,nu33the22y-o3h,nuu'theeyoh'
937,he/she is twisting him/her,imperfective,nu33the22y-o3h,nuut'heeyoh'
937,he/she is twisting him/her,perfective,nu33the22y-o32l,nuu'theeyo'l
937,he/she is twisting him/her,perfective,nu33the22y-o32l,nuut'heeyo'l
937,he/she is twisting him/her,imperative,nu21the22y-a2ka2,nuutheeyaka
937,he/she is twisting him/her,infinitive,nu21the23y-a32hst,nuutheeyaa'hst
937,he/she is twisting him/her,infinitive,nu21the23y-a32hst,nuutheeya'hst
938,he/she is missing him/her,present,nv23-t-i3',nvvtii'
938,he/she is missing him/her,present,nv23-t-i3',nvvti'
938,he/she is missing him/her,present_1sg,nv23-t-i3',nvvtii'
938,he/she is missing him/her,present_1sg,nv23-t-i3',nvvti'
938,he/she is missing him/her,imperfective,nv23-t-i32hsk,nvvtii'hsk
938,he/she is missing him/her,imperfective,nv23-t-i32hsk,nvvti'hsk
938,he/she is missing him/her,perfective,nv33-t-,nvv't
938,he/she is missing him/her,perfective,nv33-t-,nvvt'
938,he/she is missing him/her,imperative,nv23-t-a2,nvvta
938,he/she is missing him/her,infinitive,nv23-t-i32hst,nvvtii'hst
938,he/she is missing him/her,infinitive,nv23-t-i32hst,nvvti'hst
940,he/she is falling from an upright position,present,nv33-k,nvv'k
940,he/she is falling from an upright position,present,nv33-k,nvvk'
940,he/she is falling from an upright position,present_1sg,nv33-k,nvv'k
940,he/she is falling from an upright position,present_1sg,nv33-k,nvvk'
940,he/she is falling from an upright position,imperfective,nv33-k,nvv'k
940,he/she is falling from an upright position,imperfective,nv33-k,nvvk'
940,he/she is falling from an upright position,perfective,nv33-ts,nvv'ts
940,he/she is falling from an upright position,perfective,nv33-ts,nvvt's
940,he/she is falling from an upright position,imperative,nv21-ki2,nvvki
940,he/she is falling from an upright position,infinitive,nv2-'i3hst,nv'ih'st
941,he/she is cleaning him/her,present,nv22ka2l-i3h,nvvkalih'
941,he/she is cleaning him/her,present_1sg,nv22ka2l-i33',nvvkalii'
941,he/she is cleaning him/her,imperfective,nv22ka2l-i23hsk,nvvkaliihsk
941,he/she is cleaning him/her,perfective,nv22ka2l-v22h,nvvkalvvh
941,he/she is cleaning him/her,imperative,nv22ka2l-a2,nvvkala
941,he/she is cleaning him/her,infinitive,nv22ka2l-ht,nvvkalht
942,he/she is hammering it,present,nv22kwa2l-o33',nvvkwaloo'
942,he/she is hammering it,present_1sg,nv22kwa2l-o33',nvvkwaloo'
942,he/she is hammering it,imperfective,nv22kwa2l-o33hsk,nvvkwaloo'hsk
942,he/she is hammering it,imperfective,nv22kwa2l-o33hsk,nvvkwalooh'sk
942,he/she is hammering it,perfective,nv22kwa2l-o33',nvvkwaloo'
942,he/she is hammering it,imperative,nv22kwa2l-o23tsa2,nvvkwalootsa
942,he/she is hammering it,infinitive,nv22kwa2l-o21hst,nvvkwaloohst
946,he/she is tying up a leg,present,nv33lho22-hi3h,nvv'lhoohih'
946,he/she is tying up a leg,present,nv33lho22-hi3h,nvvl'hoohih'
946,he/she is tying up a leg,present_1sg,nv33lho22-hi3h,nvv'lhoohih'
946,he/she is tying up a leg,present_1sg,nv33lho22-hi3h,nvvl'hoohih'
946,he/she is tying up a leg,imperfective,nv33lho22-hi2h,nvv'lhoohih
946,he/she is tying up a leg,imperfective,nv33lho22-hi2h,nvvl'hoohih
946,he/she is tying up a leg,perfective,nv33lho22-lh,nvv'lhoolh
946,he/she is tying up a leg,perfective,nv33lho22-lh,nvvl'hoolh
946,he/she is tying up a leg,imperative,nv21lho23-ka2,nvvlhooka
946,he/she is tying up a leg,infinitive,nv21lho23-hst,nvvlhoohst
949,he/she is tossing about,present,nv33ts-i22to33h,nvv'tsiitoo'h
949,he/she is tossing about,present,nv33ts-i22to33h,nvv'tsiitooh'
949,he/she is tossing about,present,nv33ts-i22to33h,nvvt'siitoo'h
949,he/she is tossing about,present,nv33ts-i22to33h,nvvt'siitooh'
949,he/she is tossing about,present_1sg,nv33ts-i22to33h,nvv'tsiitoo'h
949,he/she is tossing about,present_1sg,nv33ts-i22to33h,nvv'tsiitooh'
949,he/she is tossing about,present_1sg,nv33ts-i22to33h,nvvt'siitoo'h
949,he/she is tossing about,present_1sg,nv33ts-i22to33h,nvvt'siitooh'
949,he/she is tossing about,imperfective,nv33ts-i22to33h,nvv'tsiitoo'h
949,he/she is tossing about,imperfective,nv33ts-i22to33h,nvv'tsiitooh'
949,he/she is tossing about,imperfective,nv33ts-i22to33h,nvvt'siitoo'h
949,he/she is tossing about,imperfective,nv33ts-i22to33h,nvvt'siitooh'
949,he/she is tossing about,perfective,nv33ts-i22to33l,nvv'tsiitoo'l
949,he/she is tossing about,perfective,nv33ts-i22to33l,nvv'tsiitool'
949,he/she is tossing about,perfective,nv33ts-i22to33l,nvvt'siitoo'l
949,he/she is tossing about,perfective,nv33ts-i22to33l,nvvt'siitool'
949,he/she is tossing about,imperative,nv21ts-i23ta2,nvvtsiita
949,he/she is tossing about,infinitive,nv21ts-i23ta32hst,nvvtsiitaa'hst
949,he/she is tossing about,infinitive,nv21ts-i23ta32hst,nvvtsiita'hst
950,he/she is giving him/her an object,present,nv33n-e2h,nvv'neh
950,he/she is giving him/her an object,present,nv33n-e2h,nvvn'eh
950,he/she is giving him/her an object,present_1sg,nv33n-e2h,nvv'neh
950,he/she is giving him/her an object,present_1sg,nv33n-e2h,nvvn'eh
950,he/she is giving him/her an object,imperfective,nv33n-e22h,nvv'neeh
950,he/she is giving him/her an object,imperfective,nv33n-e22h,nvvn'eeh
950,he/she is giving him/her an object,perfective,nv33n-e22l,nvv'neel
950,he/she is giving him/her an object,perfective,nv33n-e22l,nvvn'eel
950,he/she is giving him/her an object,imperative,nv21-hsi2,nvvhsi
950,he/she is giving him/her an object,infinitive,nv21n-e3ht,nvvneht
955,he/she is pushing him/her,present,hsa2to32-hsk,hsato'hsk
955,he/she is pushing him/her,present_1sg,hsa2to32-hsk,hsato'hsk
955,he/she is pushing him/her,imperfective,hsa2to32-hsk,hsato'hsk
955,he/she is pushing him/her,perfective,hsa2to32-yh,hsato'yh
955,he/she is pushing him/her,imperative,hsa2to21-yha2,hsatooyha
955,he/she is pushing him/her,infinitive,hsa2to21-hst,hsatoohst
956,he/she is rolling him/her,present,hsa2kwa2le23-hi3h,hsakwaleehih'
956,he/she is rolling him/her,present_1sg,hsa2kwa2le23-hi3h,hsakwaleehih'
956,he/she is rolling him/her,imperfective,hsa2kwa2le23-hi3h,hsakwaleehih'
956,he/she is rolling him/her,perfective,hsa2kwa2le23-lh,hsakwaleelh
956,he/she is rolling him/her,imperative,hsa2kwa2le23-ka2,hsakwaleeka
956,he/she is rolling him/her,infinitive,hsa2kwa2le23-hst,hsakwaleehst
960,he/she is attaching the object behind it,present,hsa2ne23na3t-v2hsk,hsaneenat'vhsk
960,he/she is attaching the object behind it,present_1sg,hsa2ne23na3t-v2hsk,hsaneenat'vhsk
960,he/she is attaching the object behind it,imperfective,hsa2ne23na3t-v2hsk,hsaneenat'vhsk
960,he/she is attaching the object behind it,perfective,hsa2ne23na3t-v21n,hsaneenat'vv'n
960,he/she is attaching the object behind it,perfective,hsa2ne23na3t-v21n,hsaneenat'v'n
960,he/she is attaching the object behind it,imperative,hsa2ne22na2t-v21ka2,hsaneenatvvka
960,he/she is attaching the object behind it,infinitive,hsa2ne23na3t-v21t,hsaneenat'vv't
960,he/she is attaching the object behind it,infinitive,hsa2ne23na3t-v21t,hsaneenat'v't
969,he/she is piling it up,present,hsv22t-hv3hsk,hsvvthvhsk
969,he/she is piling it up,present_1sg,hsv22t-hv3hsk,hsvvthvhsk
969,he/she is piling it up,imperfective,hsv22t-hv3hsk,hsvvthvhsk
969,he/she is piling it up,perfective,hsv22t-ha3n,hsvvthan
969,he/she is piling it up,imperative,hsv22t-hv21ka2,hsvvthvvka
969,he/she is piling it up,infinitive,hsv23t-ht,hsvvtht
973,he/she is stabbing him/her,present,t-hi3h,thih'
973,he/she is stabbing him/her,present_1sg,t-hi3h,thih'
973,he/she is stabbing him/her,imperfective,t-hi3h,thih'
973,he/she is stabbing him/her,perfective,t-hi2lh,thilh
973,he/she is stabbing him/her,imperative,t-hi2ka2,thika
973,he/she is stabbing him/her,infinitive,t-hi2hst,thihst
981,he/she is lecturing him/her,present,wo3nht-i3h,won'htih
981,he/she is lecturing him/her,present_1sg,wo3nht-i3h,won'htih
981,he/she is lecturing him/her,imperfective,wo3nht-i23hsk,won'htiihsk
981,he/she is lecturing him/her,perfective,wo3nht-ha2n,won'hthan
981,he/she is lecturing him/her,imperative,wo21nht-a2,woonhta
981,he/she is lecturing him/her,infinitive,wo21nht-o3ht,woonhtoht
983,he/she is speaking,present,wo33n-i2h,woo'nih
983,he/she is speaking,present,wo33n-i2h,woon'ih
983,he/she is speaking,present_1sg,wo33n-i2h,woo'nih
983,he/she is speaking,present_1sg,wo33n-i2h,woon'ih
983,he/she is speaking,imperfective,wo33n-i22hsk,woo'niihsk
983,he/she is speaking,imperfective,wo33n-i22hsk,woon'iihsk
983,he/she is speaking,perfective,wo33n-i22hs,woo'niihs
983,he/she is speaking,perfective,wo33n-i22hs,woon'iihs
983,he/she is speaking,imperative,wo21n-i23hi2,wooniihi
983,he/she is speaking,infinitive,wo21n-i23hi3hst,wooniihih'st
986,he/she is sewing it,present,ye2w-hsk,yewhsk
986,he/she is sewing it,present_1sg,ye22wi21-hsk,yeewiihsk
986,he/she is sewing it,imperfective,ye2w-hsk,yewhsk
986,he/she is sewing it,perfective,ye2w-hs,yewhs
986,he/she is sewing it,imperative,ye23w-a2,yeewa
986,he/she is sewing it,infinitive,ye2w-hst,yewhst
993,he/she is howling,present,e22lhu2-hv3hsk,eelhuhvh'sk
993,he/she is howling,present_1sg,e21lu2-hv3hsk,eeluhvh'sk
993,he/she is howling,imperfective,e22lhu2-hv3hsk,eelhuhvh'sk
993,he/she is howling,perfective,e22lhu2-nh,eelhunh
993,he/she is howling,imperative,e22lhu2-hv21ka2,eelhuhvvka
993,he/she is howling,infinitive,e22lhu2-hv3hst,eelhuhvh'st
1014,he/she is leading him/her by the hand,present,o22hi23n-e32k,oohiinee'k
1014,he/she is leading him/her by the hand,present,o22hi23n-e32k,oohiine'k
1014,he/she is leading him/her by the hand,present_1sg,o2'i23n-e32k,o'iinee'k
1014,he/she is leading him/her by the hand,present_1sg,o2'i23n-e32k,o'iine'k
1014,he/she is leading him/her by the hand,imperfective,o22hi23n-e32k,oohiinee'k
1014,he/she is leading him/her by the hand,imperfective,o22hi23n-e32k,oohiine'k
1014,he/she is leading him/her by the hand,perfective,o22hi23n-v32hs,oohiinvv'hs
1014,he/she is leading him/her by the hand,perfective,o22hi23n-v32hs,oohiinv'hs
1014,he/she is leading him/her by the hand,imperative,o2'i22n-u21ka2,o'iinuuka
1014,he/she is leading him/her by the hand,infinitive,o22hi23n-v32hst,oohiinvv'hst
1014,he/she is leading him/her by the hand,infinitive,o22hi23n-v32hst,oohiinv'hst
1015,he/she is agreeing with him/her,present,o22hi2yhta32n-e2h,oohiyhta'neh
1015,he/she is agreeing with him/her,present_1sg,o2'i2yhta32n-e2h,o'iyhta'neh
1015,he/she is agreeing with him/her,imperfective,o22hi2yhta32n-e22h,oohiyhta'neeh
1015,he/she is agreeing with him/her,perfective,o22hi2yhta32n-e22l,oohiyhta'neel
1015,he/she is agreeing with him/her,imperative,o2'i2yhta21-hsi2,o'iyhtaahsi
1015,he/she is agreeing with him/her,infinitive,o22hi2yhta21n-e3ht,oohiyhtaaneht
1017,he/she is recognizing him/her,present,o2lh-k,olhk
1017,he/she is recognizing him/her,present_1sg,o22li21-k,ooliik
1017,he/she is recognizing him/her,imperfective,o2lh-k,olhk
1017,he/she is recognizing him/her,perfective,o2lh-ts,olhts
1017,he/she is recognizing him/her,imperative,o22li21-ki2,ooliiki
1017,he/she is recognizing him/her,infinitive,o22lh-i3hst,oolhihst
1018,he/she understands it,present,o2lh-k,olhk
1018,he/she understands it,present_1sg,o22li21-k,ooliik
1018,he/she understands it,imperfective,o2lh-k,olhk
1018,he/she understands it,perfective,o2lh-ts,olhts
1018,he/she understands it,imperative,o2lh-ki2,olhki
1018,he/she understands it,infinitive,o22lh-i3hst,oolhihst
1021,he/she is getting full,present,o22lhv3-hsk,oolhvhsk
1021,he/she is getting full,present_1sg,o21lv3-hsk,oolvhsk
1021,he/she is getting full,imperfective,o22lhv3-hsk,oolhvhsk
1021,he/she is getting full,perfective,o22lhv3-hs,oolhvhs
1021,he/she is getting full,imperative,o22lhv2-hi2,oolhvhi
1021,he/she is getting full,infinitive,o22lhv3-hi3hst,oolhvhih'st
1022,he/she is making it,present,o22lh-v22hsk,oolhvvhsk
1022,he/she is making it,present_1sg,o21lh-v22hsk,oolhvvhsk
1022,he/she is making it,imperfective,o22lh-v22hsk,oolhvvhsk
1022,he/she is making it,perfective,o22lh-v22nh,oolhvvnh
1022,he/she is making it,imperative,o22lh-v23na2,oolhvvna
1022,he/she is making it,infinitive,o22lh-v2nht,oolhvnht
1023,he/she is making it fall,present,o22ho2nht-i3h,oohonhtih'
1023,he/she is making it fall,present_1sg,o2'o2nht-i3h,o'onhtih'
1023,he/she is making it fall,imperfective,o22ho2nht-i23hsk,oohonhtiihsk
1023,he/she is making it fall,perfective,o22ho2nht-ha3n,oohonhthan'
1023,he/she is making it fall,imperative,o22ho2nht-a2,oohonhta
1023,he/she is making it fall,infinitive,o22ho2nht-o3ht,oohonhtoh't
1024,it’s falling,present,o22ho2-hsk,oohohsk
1024,it’s falling,present_1sg,o2'o2-hsk,o'ohsk
1024,it’s falling,imperfective,o22ho2-hsk,oohohsk
1024,it’s falling,perfective,o22ho2-hs,oohohs
1024,it’s falling,imperative,o22ho2-hi2,oohohi
1024,it’s falling,infinitive,o22ho2-hi2hst,oohohihst
1027,he/she is writing it,present,o22whe23l-i3',oowheelii'
1027,he/she is writing it,present,o22whe23l-i3',oowheeli'
1027,he/she is writing it,present_1sg,o21we23l-i3',ooweelii'
1027,he/she is writing it,present_1sg,o21we23l-i3',ooweeli'
1027,he/she is writing it,imperfective,o22whe23l-i32hsk,oowheelii'hsk
1027,he/she is writing it,imperfective,o22whe23l-i32hsk,oowheeli'hsk
1027,he/she is writing it,perfective,o22whe23l-a32n,oowheelaa'n
1027,he/she is writing it,perfective,o22whe23l-a32n,oowheela'n
1027,he/she is writing it,imperative,o22whe22l-v21ka2,oowheelvvka
1027,he/she is writing it,infinitive,o22whe23l-o32t,oowheeloo't
1027,he/she is writing it,infinitive,o22whe23l-o32t,oowheelo't
1030,he/she is pulling a trigger,present,o32tsa2n-e33',o'tsanee'
1030,he/she is pulling a trigger,present_1sg,o32tsa2n-e33',o'tsanee'
1030,he/she is pulling a trigger,imperfective,o32tsa2n-e33hsk,o'tsanee'hsk
1030,he/she is pulling a trigger,imperfective,o32tsa2n-e33hsk,o'tsaneeh'sk
1030,he/she is pulling a trigger,perfective,o32tsa2n-e33hs,o'tsanee'hs
1030,he/she is pulling a trigger,perfective,o32tsa2n-e33hs,o'tsaneeh's
1030,he/she is pulling a trigger,imperative,o21tsa2n-a2ki2,ootsanaki
1030,he/she is pulling a trigger,infinitive,o21tsa2n-e21hst,ootsaneehst
1038,he/she is batting it,present,o22hst-v33n-i2h,oohstvvn'ih
1038,he/she is batting it,present_1sg,o21hst-v33n-i2h,oohstvvn'ih
1038,he/she is batting it,imperfective,o22hst-v33n-i2h,oohstvvn'ih
1038,he/she is batting it,perfective,o22hst-v23n-i32l,oohstvvnii'l
