corpus_id,definition,class,present,present_1sg,imperfective,perfective,imperative,infinitive,consensus_root,metathesis_involved,set_a_b,stem_type,metathesis_strategy,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
96,he/she is pouring a liquid into a container,cause[pres2-perf3],tlihstih,tlihstih,tlihst,tlihsth,tlihst,tlihst,tlihstih,False,a,con,none,False,False,False,False,False,False,False,False,False,False
96,he/she is pouring a liquid into a container,cause[pres2-perf3],tlihstih,tlihstih,tlihst,tlihsth,tlihst,tlihst,tlihstih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
98,he/she is crying,hih-hil,atloy,atloy,atloy,atloy,atloy,atloy,atloy,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
99,he/she is getting off,sk-s-hi-hihst,atloy,atloy,atloy,atloy,atlo,atlo,atloy,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
100,he/she is bragging,sk-s-a,atlvkw,atlvkwa,atlvkw,atlvkw,atlvkwh,atlvkw,atlvkw,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
101,he/she is catching up with him/her,sk-h,atlvtha,atlvtha,atlvtha,atlvtha,atlvt,atlvtha,atlvtha,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
101,he/she is catching up with him/her,sk-h[imp2],atlvtha,atlvtha,atlvtha,atlvtha,atlvtha,atlvtha,atlvtha,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
107,he/she is acting silly,vnh-ih-a,atvnel,atvnel,atvnel,atvnel,atvnel,atvnel,atvnel,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
109,he/she is preparing it,cause,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihst,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
109,he/she is preparing it,cause[perf3],atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihsth,atvnv'ihst,atvnv'ihst,atvnv'ihst,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
109,he/she is preparing it,cause[pres2],atvnv'ihstih,atvnv'ihstih,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihst,atvnv'ihstih,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
109,he/she is preparing it,cause[pres2-perf3],atvnv'ihstih,atvnv'ihstih,atvnv'ihst,atvnv'ihsth,atvnv'ihst,atvnv'ihst,atvnv'ihstih,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
112,it is shining,ih-ihi,kal,,kal,kal,,kal,kal,False,a,con,none,False,False,False,False,False,False,False,False,False,False
112,it is shining,ih-ihi,akal,,akal,akal,,akal,akal,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
112,it is shining,ih-ihi,kal,,kal,kal,,kal,kal,False,a,con,none,False,False,False,False,False,False,True,False,False,False
112,it is shining,ih-ihi,akal,,akal,akal,,akal,akal,False,a,vowel_a,none,False,False,False,False,False,False,True,False,False,False
112,it is shining,ih-ihi,kal,,kal,kal,,kal,kal,False,a,con,none,False,False,False,False,True,False,False,False,False,False
112,it is shining,ih-ihi,akal,,akal,akal,,akal,akal,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
112,it is shining,ih-ihi,kal,,kal,kal,,kal,kal,False,a,con,none,False,False,False,False,True,False,True,False,False,False
112,it is shining,ih-ihi,akal,,akal,akal,,akal,akal,False,a,vowel_a,none,False,False,False,False,True,False,True,False,False,False
115,he/she is licking it,i-a-i,kanat,kanat,kanat,kanat,kanat,kanat,kanat,False,a,con,none,False,False,False,False,False,False,False,False,False,False
115,he/she is licking it,i-a-i,kanat,kanat,kanat,kanat,kanat,kanat,kanat,False,a,con,none,False,False,False,False,True,False,False,False,False,False
115,he/she is licking it,long,kan,kan,kan,kan,kan,kan,kan,False,a,con,none,False,False,False,False,False,False,False,False,False,False
115,he/she is licking it,long,kan,kan,kan,kan,kan,kan,kan,False,a,con,none,False,False,False,False,True,False,False,False,False,False
115,he/she is licking it,long-no-a,kana,kana,kana,kana,kana,kana,kana,False,a,con,none,False,False,False,False,False,False,False,False,False,False
115,he/she is licking it,long-no-a,kana,kana,kana,kana,kana,kana,kana,False,a,con,none,False,False,False,False,True,False,False,False,False,False
117,he/she is warming it,cause,kanawht,kanawot,kanawht,kanawht,kanawht,kanawht,kanawht,False,a,con,none,False,False,False,False,False,False,False,False,False,False
117,he/she is warming it,cause,kanawht,kanawot,kanawht,kanawht,kanawht,kanawht,kanawht,False,a,con,none,False,False,False,False,True,False,False,False,False,False
117,he/she is warming it,cause[perf3],kanawht,kanawot,kanawht,kanawhth,kanawht,kanawht,kanawht,False,a,con,none,False,False,False,False,False,False,False,False,False,False
117,he/she is warming it,cause[perf3],kanawht,kanawot,kanawht,kanawhth,kanawht,kanawht,kanawht,False,a,con,none,False,False,False,False,True,False,False,False,False,False
117,he/she is warming it,cause[pres2],kanawhtih,kanawotih,kanawht,kanawht,kanawht,kanawht,kanawhtih,False,a,con,none,False,False,False,False,False,False,False,False,False,False
117,he/she is warming it,cause[pres2],kanawhtih,kanawotih,kanawht,kanawht,kanawht,kanawht,kanawhtih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
117,he/she is warming it,cause[pres2-perf3],kanawhtih,kanawotih,kanawht,kanawhth,kanawht,kanawht,kanawhtih,False,a,con,none,False,False,False,False,False,False,False,False,False,False
117,he/she is warming it,cause[pres2-perf3],kanawhtih,kanawotih,kanawht,kanawhth,kanawht,kanawht,kanawhtih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
118,it’s getting warm,sk-s-hi-hihst,kanawo,,kanawo,kanawo,,kanawo,kanawo,False,a,con,none,False,False,False,False,False,False,False,False,False,False
118,it’s getting warm,sk-s-hi-hihst,akanawo,,akanawo,akanawo,,akanawo,akanawo,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
118,it’s getting warm,sk-s-hi-hihst,kanawo,,kanawo,kanawo,,kanawo,kanawo,False,a,con,none,False,False,False,False,False,False,True,False,False,False
118,it’s getting warm,sk-s-hi-hihst,akanawo,,akanawo,akanawo,,akanawo,akanawo,False,a,vowel_a,none,False,False,False,False,False,False,True,False,False,False
118,it’s getting warm,sk-s-hi-hihst,kanawo,,kanawo,kanawo,,kanawo,kanawo,False,a,con,none,False,False,False,False,True,False,False,False,False,False
118,it’s getting warm,sk-s-hi-hihst,akanawo,,akanawo,akanawo,,akanawo,akanawo,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
118,it’s getting warm,sk-s-hi-hihst,kanawo,,kanawo,kanawo,,kanawo,kanawo,False,a,con,none,False,False,False,False,True,False,True,False,False,False
118,it’s getting warm,sk-s-hi-hihst,akanawo,,akanawo,akanawo,,akanawo,akanawo,False,a,vowel_a,none,False,False,False,False,True,False,True,False,False,False
118,it’s getting warm,sk-s-hst,kanawo,,kanawo,kanawo,,kanawohi,kanawo,False,a,con,none,False,False,False,False,False,False,False,False,False,False
118,it’s getting warm,sk-s-hst,akanawo,,akanawo,akanawo,,akanawohi,akanawo,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
118,it’s getting warm,sk-s-hst,kanawo,,kanawo,kanawo,,kanawohi,kanawo,False,a,con,none,False,False,False,False,False,False,True,False,False,False
118,it’s getting warm,sk-s-hst,akanawo,,akanawo,akanawo,,akanawohi,akanawo,False,a,vowel_a,none,False,False,False,False,False,False,True,False,False,False
118,it’s getting warm,sk-s-hst,kanawo,,kanawo,kanawo,,kanawohi,kanawo,False,a,con,none,False,False,False,False,True,False,False,False,False,False
118,it’s getting warm,sk-s-hst,akanawo,,akanawo,akanawo,,akanawohi,akanawo,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
118,it’s getting warm,sk-s-hst,kanawo,,kanawo,kanawo,,kanawohi,kanawo,False,a,con,none,False,False,False,False,True,False,True,False,False,False
118,it’s getting warm,sk-s-hst,akanawo,,akanawo,akanawo,,akanawohi,akanawo,False,a,vowel_a,none,False,False,False,False,True,False,True,False,False,False
119,it’s raining,stative,akahsk,,akahsk,akanhan,,akan,akahsk,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
119,it’s raining,stative,akahsk,,akahsk,akanhan,,akan,akahsk,False,a,vowel_a,none,False,False,False,False,False,False,True,False,False,False
119,it’s raining,stative,akahsk,,akahsk,akanhan,,akan,akahsk,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
119,it’s raining,stative,akahsk,,akahsk,akanhan,,akan,akahsk,False,a,vowel_a,none,False,False,False,False,True,False,True,False,False,False
127,he/she is eating it,i-a-i,k,k,k,k,k,k,k,False,a,con,none,False,False,False,False,False,False,False,False,False,False
127,he/she is eating it,i-a-i,k,k,k,k,k,k,k,False,a,con,none,False,False,False,False,True,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,con,none,False,False,False,False,False,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,aspirated,none,False,False,False,False,False,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,s_stem,none,False,False,False,False,False,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,con,none,False,False,False,False,True,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,aspirated,none,False,False,False,False,True,False,False,False,False,False
128,he/she is picking it up,rev-gi,,,,,,,,False,a,s_stem,none,False,False,False,False,True,False,False,False,False,False
128,he/she is picking it up,rev-i,k,k,k,k,k,k,k,False,a,con,none,False,False,False,False,False,False,False,False,False,False
128,he/she is picking it up,rev-i,k,k,k,k,k,k,k,False,a,con,none,False,False,False,False,True,False,False,False,False,False
130,he/she is in agony,become,kilhiyo,kiliyo,kilhiyo,kilhiyo,kilhiyo,kilhiyo,kilhiyo,False,a,con,none,False,False,False,False,False,False,False,False,False,False
130,he/she is in agony,become,kilhiyo,kiliyo,kilhiyo,kilhiyo,kilhiyo,kilhiyo,kilhiyo,False,a,con,none,False,False,False,False,True,False,False,False,False,False
133,he/she is chewing it,o,kihst,kihst,kihst,kihst,kihst,kihst,kihst,False,a,con,none,False,False,False,False,False,False,False,False,False,False
133,he/she is chewing it,o,kihst,kihst,kihst,kihst,kihst,kihst,kihst,False,a,con,none,False,False,False,False,True,False,False,False,False,False
135,he/she is burning him/her,cause,akohvhst,akohvhst,akohvhst,akohvhst,akohvhst,akohvhst,akohvhst,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
135,he/she is burning him/her,cause[perf3],akohvhst,akohvhst,akohvhst,akohvhsth,akohvhst,akohvhst,akohvhst,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
135,he/she is burning him/her,cause[pres2],akohvhstih,akohvhstih,akohvhst,akohvhst,akohvhst,akohvhst,akohvhstih,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
135,he/she is burning him/her,cause[pres2-perf3],akohvhstih,akohvhstih,akohvhst,akohvhsth,akohvhst,akohvhst,akohvhstih,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
136,it’s burning,sk-h,akohv,akohv,akohv,akon,akon,akohv,akohv,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
136,it’s burning,sk-h[imp2],akohv,akohv,akohv,akon,akonha,akohv,akohv,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
136,it’s burning,terminative,ak,ak,ak,ak,ak,ak,ak,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
136,it’s burning,terminative-no-o,ako,ako,ako,ako,ako,ako,ako,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
138,he/she is reading,e-a,koliy,koliy,koliy,koliy,koliy,koliy,koliy,False,a,con,none,False,False,False,False,False,False,False,False,False,False
138,he/she is reading,e-a,koliy,koliy,koliy,koliy,koliy,koliy,koliy,False,a,con,none,False,False,False,False,True,False,False,False,False,False
140,he/she is target practicing,ih-vh,akon,akon,akon,akon,akon,akon,akon,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
145,he/she is showing it to him/her,cause,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,False,a,con,none,False,False,False,False,False,False,False,False,False,False
145,he/she is showing it to him/her,cause,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvht,False,a,con,none,False,False,False,False,True,False,False,False,False,False
145,he/she is showing it to him/her,cause[perf3],kowhthvht,kowhthvht,kowhthvht,kowhthvhth,kowhthvht,kowhthvht,kowhthvht,False,a,con,none,False,False,False,False,False,False,False,False,False,False
145,he/she is showing it to him/her,cause[perf3],kowhthvht,kowhthvht,kowhthvht,kowhthvhth,kowhthvht,kowhthvht,kowhthvht,False,a,con,none,False,False,False,False,True,False,False,False,False,False
145,he/she is showing it to him/her,cause[pres2],kowhthvhtih,kowhthvhtih,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvhtih,False,a,con,none,False,False,False,False,False,False,False,False,False,False
145,he/she is showing it to him/her,cause[pres2],kowhthvhtih,kowhthvhtih,kowhthvht,kowhthvht,kowhthvht,kowhthvht,kowhthvhtih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
145,he/she is showing it to him/her,cause[pres2-perf3],kowhthvhtih,kowhthvhtih,kowhthvht,kowhthvhth,kowhthvht,kowhthvht,kowhthvhtih,False,a,con,none,False,False,False,False,False,False,False,False,False,False
145,he/she is showing it to him/her,cause[pres2-perf3],kowhthvhtih,kowhthvhtih,kowhthvht,kowhthvhth,kowhthvht,kowhthvht,kowhthvhtih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
149,he/she is chopping it up,sk-h,kvhaluy,kv'aluy,kvhaluy,kvhaluy,kvhaluy,kvhaluy,kvhaluy,False,a,con,none,False,False,False,False,False,False,False,False,False,False
149,he/she is chopping it up,sk-h[imp2],kvhaluy,kv'aluy,kvhaluy,kvhaluy,kvhaluyha,kvhaluy,kvhaluy,False,a,con,none,False,False,False,False,False,False,False,False,False,False
152,he/she is scolding him/her,vsk,kvhskol,kvhskol,kvhskol,kvhskol,kvhskolv',kvhskol,kvhskol,False,a,con,none,False,False,False,False,False,False,False,False,False,False
152,he/she is scolding him/her,vsk,kvhskol,kvhskol,kvhskol,kvhskol,kvhskolv',kvhskol,kvhskol,False,a,con,none,False,False,False,False,True,False,False,False,False,False
152,he/she is scolding him/her,vsk[imp2],kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,False,a,con,none,False,False,False,False,False,False,False,False,False,False
152,he/she is scolding him/her,vsk[imp2],kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,kvhskol,False,a,con,none,False,False,False,False,True,False,False,False,False,False
153,he/she is washing his face,o,akvhskw,akvhskw,akvhskw,akvhskw,akvhskw,akvhskw,akvhskw,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
155,he/she is diverting him/her,rev-gi,halu,'alu,halu,halu,'alu,halu,halu,False,a,con,none,False,False,False,False,True,False,False,False,False,False
155,he/she is diverting him/her,rev-i,haluk,'aluk,haluk,haluk,'aluk,haluk,haluk,False,a,con,none,False,False,False,False,True,False,False,False,False,False
158,he/she is smothering him/her,cause,hawohst,'awohst,hawohst,hawohst,'awohst,hawohst,hawohst,False,a,con,none,False,False,False,False,True,False,False,False,False,False
158,he/she is smothering him/her,cause[perf3],hawohst,'awohst,hawohst,hawohsth,'awohst,hawohst,hawohst,False,a,con,none,False,False,False,False,True,False,False,False,False,False
158,he/she is smothering him/her,cause[pres2],hawohstih,'awohstih,hawohst,hawohst,'awohst,hawohst,hawohstih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
158,he/she is smothering him/her,cause[pres2-perf3],hawohstih,'awohstih,hawohst,hawohsth,'awohst,hawohst,hawohstih,False,a,con,none,False,False,False,False,True,False,False,False,False,False
160,he/she is handling it,be-at,h,',h,h,h,h,h,False,a,con,none,False,False,False,False,False,False,False,False,False,False
160,he/she is handling it,be-at-weak,hit,'it,hit,hit,hit,hit,hit,False,a,con,none,False,False,False,False,False,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,con,none,False,False,False,False,False,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,aspirated,none,False,False,False,False,False,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,s_stem,none,False,False,False,False,False,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,con,none,False,False,False,False,True,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,aspirated,none,False,False,False,False,True,False,False,False,False,False
161,he/she is killing him/her,hih-lh,,,,,lu,hi,,False,a,s_stem,none,False,False,False,False,True,False,False,False,False,False
165,he/she is leaving it behind,leaving,h,',h,h,h,h,h,False,a,con,none,False,False,False,False,False,False,False,False,False,False
166,he/she is placing it on something,hvsk-nh[inf4],lha,lha,lha,lha,lha,lh,lha,False,a,con,none,False,False,False,False,False,False,False,False,False,False
166,he/she is placing it on something,hvsk-nh[inf4],lha,lha,lha,lha,lha,lh,lha,False,a,aspirated,none,False,False,False,False,False,False,False,False,False,False
166,he/she is placing it on something,hvsk-nh[inf4],lha,lha,lha,lha,lha,lh,lha,False,a,con,none,False,False,False,False,True,False,False,False,False,False
166,he/she is placing it on something,hvsk-nh[inf4],lha,lha,lha,lha,lha,lh,lha,False,a,aspirated,none,False,False,False,False,True,False,False,False,False,False
167,he/she is taking off flying,ih-vh,alhawit,atlawit,alhawit,alhawit,alhawit,alhawit,alhawit,False,a,vowel_a,none,False,False,False,False,False,False,False,False,False,False
169,he/she is making him/her fly,cause[perf3],alhawitht,atlawitht,alhawitht,alhawitht,atlawitht,alhawitht,alhawitht,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
169,he/she is making him/her fly,cause[pres2-perf3],alhawithtih,atlawithtih,alhawitht,alhawitht,atlawitht,alhawitht,alhawithtih,False,a,vowel_a,none,False,False,False,False,True,False,False,False,False,False
