corpus_id,form_name,surface,segmented
628,present_1sg,tekvthohi'a,te-k-vthoh-i'-a
630,imperative,thilihkwatuka,t-hi-lihkwat-uka
630,imperfective,tekhalihkwateko'i,te-kha-lihkwat-ek-o'i
630,infinitive,tsulhihkwatinvti,ts-u-lhihkwat-invt-i
630,perfective,tulhihkwatinvhsv'i,t-u-lhihkwat-invhs-v'i
630,present,tekhalihkwateka,te-kha-lihkwat-ek-a
630,present_1sg,tetsilihkwateka,te-tsi-lihkwat-ek-a
631,imperative,thinhoki,t-hi-nho-ki
631,imperfective,tekhanokihsko'i,te-kha-no-kihsk-o'i
631,infinitive,tsunhokihsti,ts-u-nho-kihst-i
631,perfective,tunhokihsv'i,t-u-nho-kihs-v'i
631,present,tekhanoki'a,te-kha-no-ki'-a
631,present_1sg,tetsinoki'a,te-tsi-no-ki'-a
632,imperative,thinukola,t-hi-nuko-la
632,imperfective,tekhanukohsko'i,te-kha-nuko-hsk-o'i
632,infinitive,tsunhukohsti,ts-u-nhuko-hst-i
632,perfective,tunhukohsv'i,t-u-nhuko-hs-v'i
632,present,tekhanukohska,te-kha-nuko-hsk-a
632,present_1sg,tetsinukohska,te-tsi-nuko-hsk-a
722,imperative,titsatlohi,ti-ts-at-lo-hi
722,imperfective,tutlohsko'i,t-u->at-lo-hsk-o'i
722,infinitive,tsutlohihsti,ts-u->at-lo-hihst-i
722,perfective,tutlohsv'i,t-u->at-lo-hs-v'i
722,present,tutlohska,t-u->at-lo-hsk-a
722,present_1sg,takwatlohska,t-akw-at-lo-hsk-a
723,imperative,tetsato'ehsti,te-ts-at-o'-ehsti
723,imperfective,tuto'o'i,t-u->at-o'-o'i
723,infinitive,tsutohsti,ts-u->at-o-hst-i
723,infinitive,tsutohsti,ts-u-to-hst-i
723,perfective,tuto'v'i,t-u->at-o'-v'i
723,present,tuto'a,t-u->at-o'-a
723,present_1sg,takwato'a,t-akw-at-o'-a
724,imperative,titsatokhta,ti-ts-atokht-a
724,imperfective,tutokhtihsko'i,t-u->atokht-ihsk-o'i
724,infinitive,tsutokhtohti,ts-u->atokht-oht-i
724,perfective,tutokhthanv'i,t-u->atokht-han-v'i
724,present,tutokhtiha,t-u->atokht-ih-a
724,present_1sg,takwatokhtiha,t-akw-atokht-ih-a
725,imperative,titsakwenothihi,ti-tsa-kwenothi-hi
725,imperfective,tukwenothihsko'i,t-u-kwenothi-hsk-o'i
725,infinitive,tsukwenothihsti,ts-u-kwenothi-hst-i
725,perfective,tukwenothihsv'i,t-u-kwenothi-hs-v'i
725,present,tukwenothihska,t-u-kwenothi-hsk-a
725,present_1sg,takikwenothihska,t-aki-kwenothi-hsk-a
726,imperative,tetsalhkehsti,te-tsa-lh-k-ehsti
726,imperfective,tulhko'i,t-u-lh-k-o'i
726,perfective,tulhkv'i,t-u-lh-k-v'i
726,present,tulhka,t-u-lh-k-a
726,present_1sg,takilhka,t-aki-lh-k-a
727,imperative,titshayvhstoyha,ti-tsha-yvhstoy-ha
727,imperfective,tuyhvhstoyhsko'i,t-u-yhvhstoy-hsk-o'i
727,infinitive,tsuyhvhstoyhsti,ts-u-yhvhstoy-hst-i
727,perfective,tuyhvhstoyhv'i,t-u-yhvhstoy-h-v'i
727,present,tuyhvhstoyhska,t-u-yhvhstoy-hsk-a
727,present_1sg,takhiyvhstoyhska,t-akhi-yvhstoy-hsk-a
728,imperative,titsakhsta,ti-tsa-khst-a
728,imperfective,tukhstihsko'i,t-u-khst-ihsk-o'i
728,infinitive,tsukhstohti,ts-u-khst-oht-i
728,perfective,tukhsthanv'i,t-u-khst-han-v'i
728,present,tukhstiha,t-u-khst-ih-a
728,present_1sg,takikhstiha,t-aki-khst-ih-a
729,infinitive,tsukhthinvthti,ts-u->akhthinvt-ht-i
730,imperative,tetsalahsulhehsti,te-ts-alahsul-h-ehsti
730,imperfective,tulahsulho'i,t-u->alahsul-h-o'i
730,perfective,tulahsulhv'i,t-u->alahsul-h-v'i
730,present,tulahsulha,t-u->alahsul-h-a
730,present_1sg,takwalahsulha,t-akw-alahsul-h-a
733,imperative,tetsaliyohehsti,te-ts-ali-yo-h-ehsti
733,imperfective,tuliyoho'i,t-u->ali-yo-h-o'i
733,perfective,tuliyohv'i,t-u->ali-yo-h-v'i
733,present,tuliyoha,t-u->ali-yo-h-a
733,present_1sg,takwaliyoha,t-akw-ali-yo-h-a
735,imperative,titsalvwhihstahsi,ti-tsa-lvwhihstan*-hsi
735,imperfective,tulvwhihstaneho'i,t-u-lvwhihstan-eh-o'i
735,infinitive,tsulvwhihstanehti,ts-u-lvwhihstan-eht-i
735,perfective,tulvwhihstanelv'i,t-u-lvwhihstan-el-v'i
735,present,tulvwhihstaneha,t-u-lvwhihstan-eh-a
735,present_1sg,takilvwhihstaneha,t-aki-lvwhihstan-eh-a
738,imperative,titsahskalehsta,ti-ts-ahskalehst-a
738,imperfective,tuhskalehstihsko'i,t-u->ahskalehst-ihsk-o'i
738,infinitive,tsuhskalehstohti,ts-u->ahskalehst-oht-i
738,perfective,tuhskalehsthanv'i,t-u->ahskalehst-han-v'i
738,present,tuhskalehstiha,t-u->ahskalehst-ih-a
738,present_1sg,takwahskalehstiha,t-akw-ahskalehst-ih-a
739,imperative,titsayaweki,ti-tsa-yawe-ki
739,imperfective,tuyaweko'i,t-u-yawe-k-o'i
739,infinitive,tsuyawehsti,ts-u-yawe-hst-i
739,perfective,tuyawetsv'i,t-u-yawe-ts-v'i
739,present,tuyaweka,t-u-yawe-k-a
739,present_1sg,takiyaweka,t-aki-yawe-k-a
740,imperative,titsayohi,ti-tsa-yo-hi
740,imperfective,tuyohsko'i,t-u-yo-hsk-o'i
740,infinitive,tsuyohihsti,ts-u-yo-hihst-i
740,perfective,tuyohsv'i,t-u-yo-hs-v'i
740,present,tuyohska,t-u-yo-hsk-a
740,present_1sg,takiyohska,t-aki-yo-hsk-a
742,imperative,heta,h-et-a
742,imperfective,etoho'i,-et-oh-o'i
742,infinitive,uwetahsti,uw-et-ahst-i
742,perfective,uwetolv'i,uw-et-ol-v'i
742,present,etoha,-et-oh-a
742,present_1sg,ketoha,k-et-oh-a
746,imperative,hehehsti,h-e-h-ehsti
746,imperfective,eho'i,-e-h-o'i
746,present,eha,-e-h-a
746,present_1sg,ke'a,k-e-'-a
752,imperative,hela,h-el-a
752,imperfective,elihsko'i,-el-ihsk-o'i
752,infinitive,uwelihsti,uw-el-ihst-i
752,perfective,uwelihsv'i,uw-el-ihs-v'i
752,present,eli'a,-el-i'-a
752,present_1sg,keli'a,k-el-i'-a
757,imperative,hitshinohsa,hi-:tshinohs-a
757,imperfective,katshinohsihsko'i,ka-:tshinohs-ihsk-o'i
757,infinitive,uwatshinohsohti,uwa-:tshinohs-oht-i
757,perfective,uwatshinohsanhv'i,uwa-:tshinohs-anh-v'i
757,present,katshinohsiha,ka-:tshinohs-ih-a
757,present_1sg,tsitshinohsiha,tsi-:tshinohs-ih-a
759,imperative,hata'ehsti,h-at-a'-ehsti
759,imperfective,kata'o'i,k-at-a'-o'i
759,present,kata'a,k-at-a'-a
759,present_1sg,kata'a,k-at-a'-a
764,imperative,hitalukvka,hi-:taluk-vka
764,imperfective,katalukihsko'i,ka-:taluk-ihsk-o'i
764,infinitive,uwatalukoti,uwa-:taluk-ot-i
764,perfective,uwatalukanv'i,uwa-:taluk-an-v'i
764,present,kataluki'a,ka-:taluk-i'-a
764,present_1sg,tsitaluki'a,tsi-:taluk-i'-a
766,imperative,hataki,h-at-aki
766,imperfective,katehsko'i,k-at-ehsk-o'i
766,infinitive,utehsti,u->at-ehst-i
766,perfective,utehsv'i,u->at-ehs-v'i
766,present,kate'a,k-at-e'-a
766,present_1sg,kate'a,k-at-e'-a
767,imperative,hiteyhsta,hi-:teyhst-a
767,imperfective,kateyhstihsko'i,ka-:teyhst-ihsk-o'i
767,infinitive,uwateyhstohti,uwa-:teyhst-oht-i
767,perfective,uwateyhsthanv'i,uwa-:teyhst-han-v'i
767,present,kateyhstiha,ka-:teyhst-ih-a
767,present_1sg,tsiteyahstiha,tsi-:teyahst-ih-a
769,imperative,hitikwalvteyhsta,hi-:tikwalvteyhst-a
769,imperfective,katikwalvteyhstihsko'i,ka-:tikwalvteyhst-ihsk-o'i
769,infinitive,uwatikwalvteyhstohti,uwa-:tikwalvteyhst-oht-i
769,perfective,uwatikwalvteyhsthanv'i,uwa-:tikwalvteyhst-han-v'i
769,present,katikwalvteyhstiha,ka-:tikwalvteyhst-ih-a
769,present_1sg,tsitikwalvteyhstiha,tsi-:tikwalvteyhst-ih-a
770,imperative,hitloka,hi-:tlo-ka
770,imperfective,katlohiho'i,ka-:tlo-hih-o'i
770,infinitive,uwatlohsti,uwa-:tlo-hst-i
770,perfective,uwatlolhv'i,uwa-:tlo-lh-v'i
770,present,katlohiha,ka-:tlo-hih-a
770,present_1sg,tsitlohiha,tsi-:tlo-hih-a
772,imperative,hitokehsti,hi-to-k-ehsti
772,imperfective,katoko'i,ka-to-k-o'i
772,present,katoka,ka-to-k-a
772,present_1sg,tsitoka,tsi-to-k-a
775,imperative,hiyatoliki,hiya-:toli-ki
775,imperfective,katoliko'i,ka-:toli-k-o'i
775,infinitive,uwatolihsti,uwa-:toli-hst-i
775,perfective,uwatolitsv'i,uwa-:toli-ts-v'i
775,present,katolika,ka-:toli-k-a
775,present_1sg,tsiyatolika,tsiya-:toli-k-a
776,imperative,hiyatonhta,hiy-atonht-a
776,imperfective,katonhtihsko'i,k-atonht-ihsk-o'i
776,infinitive,utonhtohti,u->atonht-oht-i
776,perfective,utonhthanv'i,u->atonht-han-v'i
776,present,katonhtiha,k-atonht-ih-a
776,present_1sg,tsiyatonhtiha,tsiy-atonht-ih-a
777,imperative,hatohi,h-ato-hi
777,imperfective,katohsko'i,k-ato-hsk-o'i
777,infinitive,utohihsti,u->ato-hihst-i
777,perfective,utohsv'i,u->ato-hs-v'i
777,present,katohska,k-ato-hsk-a
777,present_1sg,katohska,k-ato-hsk-a
784,imperative,hituhvka,hi-:tu-hvka
784,imperfective,katuhvhsko'i,ka-:tu-hvhsk-o'i
784,infinitive,uwathti,uwa-:tu*-ht-i
784,perfective,uwatunhv'i,uwa-:tu-nh-v'i
784,present,katuhvhska,ka-:tu-hvhsk-a
784,present_1sg,tsituhvhska,tsi-:tu-hvhsk-a
791,imperative,hikawehi,hi-:kawe-hi
791,imperfective,kakawehsko'i,ka-:kawe-hsk-o'i
791,infinitive,uwakawehsti,uwa-:kawe-hst-i
791,perfective,uwakawehsv'i,uwa-:kawe-hs-v'i
791,present,kakawehska,ka-:kawe-hsk-a
791,present_1sg,tsikawehska,tsi-:kawe-hsk-a
796,imperative,hiyakwayo'a,hiya-:kwayo-'a
796,imperfective,kakwayohiho'i,ka-:kwayo-hih-o'i
796,infinitive,uwakwayohsti,uwa-:kwayo-hst-i
796,perfective,uwakwayolhv'i,uwa-:kwayo-lh-v'i
796,present,kakwayohiha,ka-:kwayo-hih-a
796,present_1sg,tsiyakwayo'iha,tsiya-:kwayo-'ih-a
798,imperative,hilhta,hi-lht-a
798,imperfective,kalhtihsko'i,ka-lht-ihsk-o'i
798,infinitive,ulhtohti,u-lht-oht-i
798,perfective,ulhthanv'i,u-lht-han-v'i
798,present,kalhtiha,ka-lht-ih-a
798,present_1sg,tsilotiha,tsi-lot-ih-a
804,imperative,hilhihsa,hi-:lh-ihs-a
804,imperfective,kalhihsihsko'i,ka-:lh-ihs-ihsk-o'i
804,infinitive,uwalhihsohti,uwa-:lh-ihs-oht-i
804,perfective,uwalhihsanhv'i,uwa-:lh-ihs-anh-v'i
804,present,kalhihsiha,ka-:lh-ihs-ih-a
804,present_1sg,tsilhihsiha,tsi-:lh-ihs-ih-a
809,imperative,hilhuka,hi-:l-huka
809,imperfective,kalhuhsko'i,ka-:l-huhsk-o'i
809,infinitive,uwalhuhsti,uwa-:l-huhst-i
809,perfective,uwalhunv'i,uwa-:l-hun-v'i
809,present,kalhuhska,ka-:l-huhsk-a
809,present_1sg,tsilhuhska,tsi-:l-huhsk-a
811,imperative,hilhvka,hi-l-hvka
811,imperfective,kalhvhsko'i,ka-l-hvhsk-o'i
811,infinitive,ulhti,u-l-ht-i
811,perfective,ulhanv'i,u-l-han-v'i
811,present,kalhvhska,ka-l-hvhsk-a
811,present_1sg,tsi'lvhska,tsi-l-'vhsk-a
812,imperative,hilhvna,hi-lh-vna
812,imperfective,kalhvhsko'i,ka-lh-vhsk-o'i
812,infinitive,ulhvnhti,u-lh-vnht-i
812,perfective,ulhvnhv'i,u-lh-vnh-v'i
812,present,kalhvhska,ka-lh-vhsk-a
812,present_1sg,tsi'lvhska,tsi-'l-vhsk-a
813,imperative,hinhuka,hi-nh-uka
813,imperfective,kanheko'i,ka-nh-ek-o'i
813,infinitive,unhvhsti,u-nh-vhst-i
813,perfective,unhvhsv'i,u-nh-vhs-v'i
813,present,kanheka,ka-nh-ek-a
813,present_1sg,tsi'neka,tsi-'n-ek-a
815,imperative,hinhita,hi-nh-it-a
815,imperfective,kanhitoho'i,ka-nh-it-oh-o'i
815,infinitive,unhitahsti,u-nh-it-ahst-i
815,perfective,unhitolv'i,u-nh-it-ol-v'i
815,present,kanhitoha,ka-nh-it-oh-a
815,present_1sg,tsi'nitoha,tsi-'n-it-oh-a
818,imperative,hiyayaka,hiya-:y-aka
818,imperfective,kayhehsko'i,ka-:yh-ehsk-o'i
818,infinitive,uwayhehsti,uwa-:yh-ehst-i
818,perfective,uwayha'v'i,uwa-:yh-a'-v'i
818,present,kayhe'a,ka-:yh-e'-a
818,present_1sg,tsiyaye'a,tsiya-:y-e'-a
820,imperative,hitsakala,hi-:tsakal-a
820,imperfective,katsakalihsko'i,ka-:tsakal-ihsk-o'i
820,infinitive,uwatsakalhti,uwa-:tsakal-ht-i
820,perfective,uwatsakalvhv'i,uwa-:tsakal-vh-v'i
820,present,katsakaliha,ka-:tsakal-ih-a
820,present_1sg,tsitsakali'a,tsi-:tsakal-i'-a
821,imperative,hiyatsalikola,hiya-:tsaliko-la
821,imperfective,katsalikohsko'i,ka-:tsaliko-hsk-o'i
821,infinitive,uwatsalikohsti,uwa-:tsaliko-hst-i
821,perfective,uwatsalikohsv'i,uwa-:tsaliko-hs-v'i
821,present,katsalikohska,ka-:tsaliko-hsk-a
821,present_1sg,tsiyatsalikohska,tsiya-:tsaliko-hsk-a
823,imperative,hiyatsayo'a,hiya-:tsayo-'a
823,imperfective,katsayohiho'i,ka-:tsayo-hih-o'i
823,infinitive,uwatsayohsti,uwa-:tsayo-hst-i
823,perfective,uwatsayolhv'i,uwa-:tsayo-lh-v'i
823,present,katsayohiha,ka-:tsayo-hih-a
823,present_1sg,tsiyatsayo'iha,tsiya-:tsayo-'ih-a
824,imperative,hitsvwahsta,hi-:tsvwahst-a
824,imperfective,katsvwahstihsko'i,ka-:tsvwahst-ihsk-o'i
824,infinitive,uwatsvwahstohti,uwa-:tsvwahst-oht-i
824,perfective,uwatsvwahsthanv'i,uwa-:tsvwahst-han-v'i
824,present,katsvwahstiha,ka-:tsvwahst-ih-a
824,present_1sg,tsitsvwahstiha,tsi-:tsvwahst-ih-a
825,imperative,hiyatsvyha,hiya-:tsvy-ha
825,imperfective,katsvyhsko'i,ka-:tsvy-hsk-o'i
825,infinitive,uwatsvyhsti,uwa-:tsvy-hst-i
825,perfective,uwatsvyhv'i,uwa-:tsvy-h-v'i
825,present,katsvyhska,ka-:tsvy-hsk-a
825,present_1sg,tsiyatsvyhska,tsiya-:tsvy-hsk-a
826,imperative,hiyakhahiya,hiya-:khah-iy-a
826,imperfective,kakhahiyahsko'i,ka-:khah-iy-ahsk-o'i
826,infinitive,uwakhahiyahsti,uwa-:khah-iy-ahst-i
826,perfective,uwakhahiyv'i,uwa-:khah-iy-v'i
826,present,kakhahiya'a,ka-:khah-iy-a'-a
826,present_1sg,tsiyakhahiya'a,tsiya-:khah-iy-a'-a
827,imperative,hiyakhahsi,hiya-:khan*-hsi
827,imperfective,kakhaneho'i,ka-:khan-eh-o'i
827,infinitive,uwakhanehti,uwa-:khan-eht-i
827,perfective,uwakhanelv'i,uwa-:khan-el-v'i
827,present,kakhaneha,ka-:khan-eh-a
827,present_1sg,tsiyakhaneha,tsiya-:khan-eh-a
829,imperative,hiyakwhenvna,hiya-:kwhen-vna
829,imperfective,kakwhenvhsko'i,ka-:kwhen-vhsk-o'i
829,infinitive,uwakwhenvhti,uwa-:kwhen-vht-i
829,perfective,uwakwhenvnhv'i,uwa-:kwhen-vnh-v'i
829,present,kakwhenvhska,ka-:kwhen-vhsk-a
829,present_1sg,tsiyakwhenvhska,tsiya-:kwhen-vhsk-a
830,imperative,hilata,hi-l-at-a
830,imperfective,kalatihsko'i,ka-l-at-ihsk-o'i
830,infinitive,ulatihsti,u-l-at-ihst-i
830,perfective,ulatv'i,u-l-at-v'i
830,present,kalati'a,ka-l-at-i'-a
830,present_1sg,tsilati'a,tsi-l-at-i'-a
833,imperative,hilaki,hi-l-aki
833,imperfective,kalehsko'i,ka-l-ehsk-o'i
833,infinitive,ulehsti,u-l-ehst-i
833,perfective,ulehsv'i,u-l-ehs-v'i
833,present,kale'a,ka-l-e'-a
833,present_1sg,tsile'a,tsi-l-e'-a
834,imperative,hi'luka,hi-'l-uka
834,imperfective,ka'leko'i,ka-'l-ek-o'i
834,infinitive,ulvhsti,u->'l-vhst-i
834,perfective,ulvhsv'i,u->'l-vhs-v'i
834,present,ka'leka,ka-'l-ek-a
834,present_1sg,tsi'leka,tsi-'l-ek-a
837,imperative,hileyvhi,hi-leyv-hi
837,imperfective,kaleyvhsko'i,ka-leyv-hsk-o'i
837,infinitive,uleyvhihsti,u-leyv-hihst-i
837,perfective,uleyvhsv'i,u-leyv-hs-v'i
837,present,kaleyvhska,ka-leyv-hsk-a
837,present_1sg,tsileyvhska,tsi-leyv-hsk-a
838,imperative,hileyvhi,hi-leyv-hi
838,imperfective,kaleyvhsko'i,ka-leyv-hsk-o'i
838,infinitive,uleyvhihsti,u-leyv-hihst-i
838,perfective,uleyvhsv'i,u-leyv-hs-v'i
838,present,kaleyvhska,ka-leyv-hsk-a
838,present_1sg,tsileyvhska,tsi-leyv-hsk-a
839,imperative,hi'lita,hi-'l-it-a
839,imperfective,ka'litoho'i,ka-'l-it-oh-o'i
839,infinitive,ulitahsti,u->'l-it-ahst-i
839,perfective,ulitolv'i,u->'l-it-ol-v'i
839,present,ka'litoha,ka-'l-it-oh-a
839,present_1sg,tsi'litoha,tsi-'l-it-oh-a
840,imperfective,kaliko'i,k-ali-k-o'i
840,perfective,ulitsv'i,u->ali-ts-v'i
840,present,kalika,k-ali-k-a
842,imperative,hiliwhoki,hi-liwho-ki
842,imperfective,kaliwhoko'i,ka-liwho-k-o'i
842,infinitive,uliwhohsti,u-liwho-hst-i
842,perfective,uliwhotsv'i,u-liwho-ts-v'i
842,present,kaliwhoka,ka-liwho-k-a
842,present_1sg,tsiliwoka,tsi-liwo-k-a
845,imperative,hilokvka,hi-lok-vka
845,imperfective,kalokihsko'i,ka-lok-ihsk-o'i
845,infinitive,ulokoti,u-lok-ot-i
845,perfective,ulokanv'i,u-lok-an-v'i
845,present,kaloki'a,ka-lok-i'-a
845,present_1sg,tsiloki'a,tsi-lok-i'-a
848,imperative,hilohihsta,hi-lohihst-a
848,imperfective,kalohihstihsko'i,ka-lohihst-ihsk-o'i
848,infinitive,ulohihstohti,u-lohihst-oht-i
848,perfective,ulohihsthanv'i,u-lohihst-han-v'i
848,present,kalohihstiha,ka-lohihst-ih-a
848,present_1sg,tsilo'ihstiha,tsi-lo'ihst-ih-a
850,imperative,hilo'ihsi,hi-lo'ihs@-hsi
850,imperfective,kalohihseho'i,ka-lohihs-eh-o'i
850,infinitive,ulohihsehti,u-lohihs-eht-i
850,perfective,ulohihselv'i,u-lohihs-el-v'i
850,present,kalohihseha,ka-lohihs-eh-a
850,present_1sg,tsilo'ihseha,tsi-lo'ihs-eh-a
852,imperative,hilonahsta,hi-lonahst-a
852,imperfective,kalonahstihsko'i,ka-lonahst-ihsk-o'i
852,infinitive,ulonahstohti,u-lonahst-oht-i
852,perfective,ulonahsthanv'i,u-lonahst-han-v'i
852,present,kalonahstiha,ka-lonahst-ih-a
852,present_1sg,tsilonahstiha,tsi-lonahst-ih-a
853,imperative,hilona,hi-lon-a
853,imperfective,kalonehsko'i,ka-lon-ehsk-o'i
853,infinitive,uloneti,u-lon-et-i
853,perfective,ulone'v'i,u-lon-e'-v'i
853,present,kalone'a,ka-lon-e'-a
853,present_1sg,tsilone'a,tsi-lon-e'-a
854,imperative,hilonhta,hi-lonht-a
854,imperfective,kalonhtihsko'i,ka-lonht-ihsk-o'i
854,infinitive,ulonhtohti,u-lonht-oht-i
854,perfective,ulonhthanv'i,u-lonht-han-v'i
854,present,kalonhtiha,ka-lonht-ih-a
854,present_1sg,tsilonhtiha,tsi-lonht-ih-a
855,imperative,hilonuhvla,hi-lonu-hvla
855,imperfective,kalonuhehsko'i,ka-lonu-hehsk-o'i
855,infinitive,ulonuhehti,u-lonu-heht-i
855,perfective,ulonuhelhv'i,u-lonu-helh-v'i
855,present,kalonuheha,ka-lonu-heh-a
855,present_1sg,tsilonu'eha,tsi-lonu-'eh-a
856,imperative,hilohi,hi-lo-hi
856,imperfective,kalohsko'i,ka-lo-hsk-o'i
856,infinitive,ulohihsti,u-lo-hihst-i
856,perfective,ulohsv'i,u-lo-hs-v'i
856,present,kalohska,ka-lo-hsk-a
856,present_1sg,tsilohska,tsi-lo-hsk-a
857,imperative,hilohi,hi-lo-hi
857,imperfective,kalohsko'i,ka-lo-hsk-o'i
857,infinitive,ulohihsti,u-lo-hihst-i
857,perfective,ulohsv'i,u-lo-hs-v'i
857,present,kalohska,ka-lo-hsk-a
857,present_1sg,tsilohska,tsi-lo-hsk-a
858,imperative,hi'luhki,hi-'luh-ki
858,imperfective,ka'luhko'i,ka-'luh-k-o'i
858,infinitive,uluhihsti,u->'luh-ihst-i
858,perfective,uluhtsv'i,u->'luh-ts-v'i
858,present,ka'luhka,ka-'luh-k-a
858,present_1sg,tsi'luhka,tsi-'luh-k-a
859,imperative,hiluloki,hi-lulo-ki
859,imperfective,kaluloko'i,ka-lulo-k-o'i
859,infinitive,ululohsti,u-lulo-hst-i
859,perfective,ululotsv'i,u-lulo-ts-v'i
859,present,kaluloka,ka-lulo-k-a
859,present_1sg,tsiluloka,tsi-lulo-k-a
862,imperative,hiluyha,hi-luy-ha
862,imperfective,kaluyhsko'i,ka-luy-hsk-o'i
862,infinitive,uluyhsti,u-luy-hst-i
862,perfective,uluyhv'i,u-luy-h-v'i
862,present,kaluyhska,ka-luy-hsk-a
862,present_1sg,tsiluyhska,tsi-luy-hsk-a
864,imperative,hilvnhka,hi-l-vn-hka
864,imperfective,kalvnhiho'i,ka-l-vn-hih-o'i
864,infinitive,ulvnhsti,u-l-vn-hst-i
864,perfective,ulvnhilv'i,u-l-vn-hil-v'i
864,present,kalvnhiha,ka-l-vn-hih-a
864,present_1sg,tsilvnhiha,tsi-l-vn-hih-a
870,imperative,hilv'vka,hi-l-v'vka
870,imperfective,kalvhsko'i,ka-l-vhsk-o'i
870,infinitive,ulvti,u-l-vt-i
870,perfective,ulvnv'i,u-l-vn-v'i
870,present,kalvhska,ka-l-vhsk-a
870,present_1sg,tsilvhska,tsi-l-vhsk-a
871,imperative,hinatuka,hi-nat-uka
871,imperfective,kanateko'i,ka-nat-ek-o'i
871,infinitive,unatinvti,u-nat-invt-i
871,perfective,unatinvhsv'i,u-nat-invhs-v'i
871,present,kanateka,ka-nat-ek-a
871,present_1sg,tsinateka,tsi-nat-ek-a
873,imperative,hinalhv'vka,hi-nalh-v'vka
873,imperfective,kanalhvhsko'i,ka-nalh-vhsk-o'i
873,infinitive,unalhvti,u-nalh-vt-i
873,perfective,unalhvnv'i,u-nalh-vn-v'i
873,present,kanalhvhska,ka-nalh-vhsk-a
873,present_1sg,tsinalhvhska,tsi-nalh-vhsk-a
876,imperative,hinawhtha,hi-nawhth-a
876,imperfective,kanawhthihsko'i,ka-nawhth-ihsk-o'i
876,infinitive,unawhthvhti,u-nawhth-vht-i
876,perfective,unawhthvhv'i,u-nawhth-vh-v'i
876,present,kanawhthiha,ka-nawhth-ih-a
876,present_1sg,tsinawhthiha,tsi-nawhth-ih-a
877,imperative,hinawita,hi-nawit-a
877,imperfective,kanawitihsko'i,ka-nawit-ihsk-o'i
877,infinitive,unawithti,u-nawit-ht-i
877,perfective,unawitvhv'i,u-nawit-vh-v'i
877,present,kanawitiha,ka-nawit-ih-a
877,present_1sg,tsinawitiha,tsi-nawit-ih-a
879,imperative,hinaki,hi-n-aki
879,imperfective,kanehsko'i,ka-n-ehsk-o'i
879,infinitive,unehsti,u-n-ehst-i
879,perfective,unehsv'i,u-n-ehs-v'i
879,present,kane'a,ka-n-e'-a
879,present_1sg,tsine'a,tsi-n-e'-a
880,imperative,hinetliyvna,hi-netl-iy-vna
880,imperfective,kanetliyvhsko'i,ka-netl-iy-vhsk-o'i
880,infinitive,unetliyvhsti,u-netl-iy-vhst-i
880,perfective,unetliyvhsv'i,u-netl-iy-vhs-v'i
880,present,kanetliyv'a,ka-netl-iy-v'-a
880,present_1sg,tsinetliyv'a,tsi-netl-iy-v'-a
882,imperative,hinuka,hi-:n-uka
882,imperfective,kaneko'i,ka-:n-ek-o'i
882,infinitive,uwanvhsti,uwa-:n-vhst-i
882,perfective,uwanvhsv'i,uwa-:n-vhs-v'i
882,present,kaneka,ka-:n-ek-a
882,present_1sg,tsineka,tsi-:n-ek-a
883,imperative,hinekala,hi-nekal-a
883,imperfective,kanekalihsko'i,ka-nekal-ihsk-o'i
883,infinitive,unekalhti,u-nekal-ht-i
883,perfective,unekalvhv'i,u-nekal-vh-v'i
883,present,kanekaliha,ka-nekal-ih-a
883,present_1sg,tsinekaliha,tsi-nekal-ih-a
884,imperative,hineki,hi-ne-ki
884,imperfective,kanekihsko'i,ka-ne-kihsk-o'i
884,infinitive,unekihsti,u-ne-kihst-i
884,perfective,unekihsv'i,u-ne-kihs-v'i
884,present,kaneki'a,ka-ne-ki'-a
884,present_1sg,tsineki'a,tsi-ne-ki'-a
885,imperative,hinekihsi,hi-neki'*-hsi
885,imperfective,kaneki'eho'i,ka-neki'-eh-o'i
885,infinitive,uneki'ehti,u-neki'-eht-i
885,perfective,uneki'elv'i,u-neki'-el-v'i
885,present,kaneki'eha,ka-neki'-eh-a
885,present_1sg,tsineki'eha,tsi-neki'-eh-a
886,imperative,hinekuta,hi-neku-t-a
886,imperfective,kanekutihsko'i,ka-neku-t-ihsk-o'i
886,infinitive,unekutihsti,u-neku-t-ihst-i
886,perfective,unekutv'i,u-neku-t-v'i
886,present,kanekuti'a,ka-neku-t-i'-a
886,present_1sg,tsinekuti'a,tsi-neku-t-i'-a
887,imperative,hinehehsti,hi-:n-eh-ehsti
887,imperfective,kaneho'i,ka-:n-eh-o'i
887,present,kaneha,ka-:n-eh-a
887,present_1sg,tsineha,tsi-:n-eh-a
888,imperative,hinehiya,hi-neh-iy-a
888,imperfective,kanehiyahsko'i,ka-neh-iy-ahsk-o'i
888,infinitive,unehiyahsti,u-neh-iy-ahst-i
888,perfective,unehiyv'i,u-neh-iy-v'i
888,present,kanehiya'a,ka-neh-iy-a'-a
888,present_1sg,tsine'iya'a,tsi-ne'-iy-a'-a
890,imperative,hinewhahtha,hi-newhahth-a
890,imperfective,kanewhahthihsko'i,ka-newhahth-ihsk-o'i
890,infinitive,unewhahthvhti,u-newhahth-vht-i
890,perfective,unewhahthvhv'i,u-newhahth-vh-v'i
890,present,kanewhahthiha,ka-newhahth-ih-a
890,present_1sg,tsinewahthiha,tsi-newahth-ih-a
