corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set,noun_template,verb_root,paradigm,plural_paradigm,is_valid
732,uhsthihkv'i,'hsthihkv'i,nominal,,3rd,singular,b,root,'hsthihkv'i,root,unknown,True
732,uhsthihkv'i,ahsthihkv'i,nominal,,3rd,singular,b,root,ahsthihkv'i,root,unknown,True
733,uhsuhkalhv'i,uhsuhkalhv',nominal,imperfective,,,,agentive,uhsuhkalhv',stative,unknown,False
733,uhsuhkalhv'i,uhsuhkalhv',nominal,imperfective,3rd,singular,a,agentive,uhsuhkalhv',stative,unknown,False
733,uhsuhkalhv'i,hsuhkalhv',nominal,imperfective,3rd,singular,b,agentive,hsuhkalhv',stative,inanimate,True
733,uhsuhkalhv'i,'hsuhkalhv',nominal,imperfective,3rd,singular,b,agentive,'hsuhkalhv',stative,unknown,False
733,uhsuhkalhv'i,ahsuhkalhv',nominal,imperfective,3rd,singular,b,agentive,ahsuhkalhv',stative,unknown,False
733,uhsuhkalhv'i,uhsuhkalh,verby,perfective,,,,completive,uhsuhkal,sk-h[imp2],unknown,False
733,uhsuhkalhv'i,uhsuhkalh,verby,perfective,3rd,singular,a,completive,uhsuhkal,sk-h[imp2],unknown,False
733,uhsuhkalhv'i,hsuhkalh,verby,perfective,3rd,singular,b,completive,hsuhkalh,a,inanimate,True
733,uhsuhkalhv'i,'hsuhkalh,verby,perfective,3rd,singular,b,completive,'hsuhkal,sk-h[imp2],unknown,False
733,uhsuhkalhv'i,ahsuhkalh,verby,perfective,3rd,singular,b,completive,ahsuhkal,sk-h[imp2],unknown,False
733,uhsuhkalhv'i,uhsuhkalh,verby,imperfective,,,,incompletive,uhsuhkal,stative-h,unknown,False
733,uhsuhkalhv'i,uhsuhkalh,verby,imperfective,3rd,singular,a,incompletive,uhsuhkal,stative-h,unknown,False
733,uhsuhkalhv'i,hsuhkalh,verby,imperfective,3rd,singular,b,incompletive,hsuhkalh,stative,inanimate,True
733,uhsuhkalhv'i,'hsuhkalh,verby,imperfective,3rd,singular,b,incompletive,'hsuhkal,stative-h,unknown,False
733,uhsuhkalhv'i,ahsuhkalh,verby,imperfective,3rd,singular,b,incompletive,ahsuhkal,stative-h,unknown,False
733,uhsuhkalhv'i,uhsuhkalhv'i,nominal,,,,,root,uhsuhkalhv'i,root,unknown,True
733,uhsuhkalhv'i,uhsuhkalhv'i,nominal,,3rd,singular,a,root,uhsuhkalhv'i,root,unknown,True
733,uhsuhkalhv'i,hsuhkalhv'i,nominal,,3rd,singular,b,root,hsuhkalhv'i,root,unknown,True
733,uhsuhkalhv'i,'hsuhkalhv'i,nominal,,3rd,singular,b,root,'hsuhkalhv'i,root,unknown,True
733,uhsuhkalhv'i,ahsuhkalhv'i,nominal,,3rd,singular,b,root,ahsuhkalhv'i,root,unknown,True
734,uhsulo,uhsulo,nominal,,,,,root,uhsulo,root,unknown,True
734,uhsulo,uhsulo,nominal,,3rd,singular,a,root,uhsulo,root,unknown,True
734,uhsulo,hsulo,nominal,,3rd,singular,b,root,hsulo,root,unknown,True
734,uhsulo,'hsulo,nominal,,3rd,singular,b,root,'hsulo,root,unknown,True
734,uhsulo,ahsulo,nominal,,3rd,singular,b,root,ahsulo,root,unknown,True
735,uhsvtena,uhsvtena,nominal,,,,,root,uhsvtena,root,unknown,True
735,uhsvtena,uhsvtena,nominal,,3rd,singular,a,root,uhsvtena,root,unknown,True
735,uhsvtena,hsvtena,nominal,,3rd,singular,b,root,hsvtena,root,unknown,True
735,uhsvtena,'hsvtena,nominal,,3rd,singular,b,root,'hsvtena,root,unknown,True
735,uhsvtena,ahsvtena,nominal,,3rd,singular,b,root,ahsvtena,root,unknown,True
736,uhsvtoni,uhsvton,nominal,imperfective,,,,agentive,uhsvton,stative,unknown,False
736,uhsvtoni,uhsvton,nominal,imperfective,3rd,singular,a,agentive,uhsvton,stative,unknown,False
736,uhsvtoni,hsvton,nominal,imperfective,3rd,singular,b,agentive,hsvton,stative,inanimate,True
736,uhsvtoni,'hsvton,nominal,imperfective,3rd,singular,b,agentive,'hsvton,stative,unknown,False
736,uhsvtoni,ahsvton,nominal,imperfective,3rd,singular,b,agentive,ahsvton,stative,unknown,False
736,uhsvtoni,uhsvtoni,nominal,,,,,root,uhsvtoni,root,unknown,True
736,uhsvtoni,uhsvtoni,nominal,,3rd,singular,a,root,uhsvtoni,root,unknown,True
736,uhsvtoni,hsvtoni,nominal,,3rd,singular,b,root,hsvtoni,root,unknown,True
736,uhsvtoni,'hsvtoni,nominal,,3rd,singular,b,root,'hsvtoni,root,unknown,True
736,uhsvtoni,ahsvtoni,nominal,,3rd,singular,b,root,ahsvtoni,root,unknown,True
737,uhsv'i,uhsv',nominal,imperfective,,,,agentive,uhsv',stative,unknown,True
737,uhsv'i,uhsv',nominal,imperfective,3rd,singular,a,agentive,uhsv',stative,unknown,True
737,uhsv'i,hsv',nominal,imperfective,3rd,singular,b,agentive,hsv',stative,unknown,True
737,uhsv'i,'hsv',nominal,imperfective,3rd,singular,b,agentive,'hsv',stative,unknown,True
737,uhsv'i,ahsv',nominal,imperfective,3rd,singular,b,agentive,ahsv',stative,unknown,True
737,uhsv'i,uhs,verby,perfective,,,,completive,uhs,a,unknown,True
737,uhsv'i,uhs,verby,perfective,3rd,singular,a,completive,uhs,a,unknown,True
737,uhsv'i,hs,verby,perfective,3rd,singular,b,completive,hs,a,unknown,True
737,uhsv'i,'hs,verby,perfective,3rd,singular,b,completive,'hs,a,unknown,True
737,uhsv'i,ahs,verby,perfective,3rd,singular,b,completive,ahs,a,unknown,True
737,uhsv'i,uhs,verby,imperfective,,,,incompletive,uhs,stative,unknown,True
737,uhsv'i,uhs,verby,imperfective,3rd,singular,a,incompletive,uhs,stative,unknown,True
737,uhsv'i,hs,verby,imperfective,3rd,singular,b,incompletive,hs,stative,unknown,True
737,uhsv'i,'hs,verby,imperfective,3rd,singular,b,incompletive,'hs,stative,unknown,True
737,uhsv'i,ahs,verby,imperfective,3rd,singular,b,incompletive,ahs,stative,unknown,True
737,uhsv'i,uhsv'i,nominal,,,,,root,uhsv'i,root,unknown,True
737,uhsv'i,uhsv'i,nominal,,3rd,singular,a,root,uhsv'i,root,unknown,True
737,uhsv'i,hsv'i,nominal,,3rd,singular,b,root,hsv'i,root,unknown,True
737,uhsv'i,'hsv'i,nominal,,3rd,singular,b,root,'hsv'i,root,unknown,True
737,uhsv'i,ahsv'i,nominal,,3rd,singular,b,root,ahsv'i,root,unknown,True
738,uthanolvta,uthanolvta,nominal,,,,,root,uthanolvta,root,unknown,True
738,uthanolvta,uthanolvta,nominal,,3rd,singular,a,root,uthanolvta,root,unknown,True
738,uthanolvta,thanolvta,nominal,,3rd,singular,b,root,thanolvta,root,unknown,True
738,uthanolvta,'thanolvta,nominal,,3rd,singular,b,root,'thanolvta,root,unknown,True
738,uthanolvta,athanolvta,nominal,,3rd,singular,b,root,athanolvta,root,unknown,True
739,uthiyvnhv'i,uthiyvnhv',nominal,imperfective,,,,agentive,uthiyvnhv',stative,unknown,True
739,uthiyvnhv'i,uthiyvnhv',nominal,imperfective,3rd,singular,a,agentive,uthiyvnhv',stative,unknown,True
739,uthiyvnhv'i,thiyvnhv',nominal,imperfective,3rd,singular,b,agentive,thiyvnhv',stative,unknown,True
739,uthiyvnhv'i,'thiyvnhv',nominal,imperfective,3rd,singular,b,agentive,'thiyvnhv',stative,unknown,True
739,uthiyvnhv'i,athiyvnhv',nominal,imperfective,3rd,singular,b,agentive,athiyvnhv',stative,unknown,True
739,uthiyvnhv'i,uthiyvnh,verby,perfective,,,,completive,uthiyvnh,a,unknown,True
739,uthiyvnhv'i,uthiyvnh,verby,perfective,3rd,singular,a,completive,uthiyvnh,a,unknown,True
739,uthiyvnhv'i,thiyvnh,verby,perfective,3rd,singular,b,completive,thiyvnh,a,unknown,True
739,uthiyvnhv'i,'thiyvnh,verby,perfective,3rd,singular,b,completive,'thiyvnh,a,unknown,True
739,uthiyvnhv'i,athiyvnh,verby,perfective,3rd,singular,b,completive,athiyvnh,a,unknown,True
739,uthiyvnhv'i,uthiyvnh,verby,imperfective,,,,incompletive,uthiyvnh,stative,unknown,True
739,uthiyvnhv'i,uthiyvnh,verby,imperfective,3rd,singular,a,incompletive,uthiyvnh,stative,unknown,True
739,uthiyvnhv'i,thiyvnh,verby,imperfective,3rd,singular,b,incompletive,thiyvnh,stative,unknown,True
739,uthiyvnhv'i,'thiyvnh,verby,imperfective,3rd,singular,b,incompletive,'thiyvnh,stative,unknown,True
739,uthiyvnhv'i,athiyvnh,verby,imperfective,3rd,singular,b,incompletive,athiyvnh,stative,unknown,True
739,uthiyvnhv'i,uthiyvnhv'i,nominal,,,,,root,uthiyvnhv'i,root,unknown,True
739,uthiyvnhv'i,uthiyvnhv'i,nominal,,3rd,singular,a,root,uthiyvnhv'i,root,unknown,True
739,uthiyvnhv'i,thiyvnhv'i,nominal,,3rd,singular,b,root,thiyvnhv'i,root,unknown,True
739,uthiyvnhv'i,'thiyvnhv'i,nominal,,3rd,singular,b,root,'thiyvnhv'i,root,unknown,True
739,uthiyvnhv'i,athiyvnhv'i,nominal,,3rd,singular,b,root,athiyvnhv'i,root,unknown,True
740,utskwalvthv'i,utskwalvthv',nominal,imperfective,,,,agentive,utskwalvthv',stative,unknown,True
740,utskwalvthv'i,utskwalvthv',nominal,imperfective,3rd,singular,a,agentive,utskwalvthv',stative,unknown,True
740,utskwalvthv'i,tskwalvthv',nominal,imperfective,3rd,singular,b,agentive,tskwalvthv',stative,unknown,True
740,utskwalvthv'i,'tskwalvthv',nominal,imperfective,3rd,singular,b,agentive,'tskwalvthv',stative,unknown,True
740,utskwalvthv'i,atskwalvthv',nominal,imperfective,3rd,singular,b,agentive,atskwalvthv',stative,unknown,True
740,utskwalvthv'i,utskwalvth,verby,perfective,,,,completive,utskwalvth,a,unknown,True
740,utskwalvthv'i,utskwalvth,verby,perfective,3rd,singular,a,completive,utskwalvth,a,unknown,True
740,utskwalvthv'i,tskwalvth,verby,perfective,3rd,singular,b,completive,tskwalvth,a,unknown,True
740,utskwalvthv'i,'tskwalvth,verby,perfective,3rd,singular,b,completive,'tskwalvth,a,unknown,True
740,utskwalvthv'i,atskwalvth,verby,perfective,3rd,singular,b,completive,atskwalvth,a,unknown,True
740,utskwalvthv'i,utskwalvth,verby,imperfective,,,,incompletive,utskwalvth,stative,unknown,True
740,utskwalvthv'i,utskwalvth,verby,imperfective,3rd,singular,a,incompletive,utskwalvth,stative,unknown,True
740,utskwalvthv'i,tskwalvth,verby,imperfective,3rd,singular,b,incompletive,tskwalvth,stative,unknown,True
740,utskwalvthv'i,'tskwalvth,verby,imperfective,3rd,singular,b,incompletive,'tskwalvth,stative,unknown,True
740,utskwalvthv'i,atskwalvth,verby,imperfective,3rd,singular,b,incompletive,atskwalvth,stative,unknown,True
