corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set
732,uhsthihkv'i,ahsthihk,verby,imperfective,3rd,singular,b
732,uhsthihkv'i,uhsthihkv'i,nominal,,,,
732,uhsthihkv'i,uhsthihkv'i,nominal,,3rd,singular,a
732,uhsthihkv'i,hsthihkv'i,nominal,,3rd,singular,b
732,uhsthihkv'i,'hsthihkv'i,nominal,,3rd,singular,b
732,uhsthihkv'i,ahsthihkv'i,nominal,,3rd,singular,b
733,uhsuhkalhv'i,uhsuhkalhv',nominal,imperfective,,,
733,uhsuhkalhv'i,uhsuhkalhv',nominal,imperfective,3rd,singular,a
733,uhsuhkalhv'i,hsuhkalhv',nominal,imperfective,3rd,singular,b
733,uhsuhkalhv'i,'hsuhkalhv',nominal,imperfective,3rd,singular,b
733,uhsuhkalhv'i,ahsuhkalhv',nominal,imperfective,3rd,singular,b
733,uhsuhkalhv'i,uhsuhkalh,verby,perfective,,,
733,uhsuhkalhv'i,uhsuhkalh,verby,perfective,3rd,singular,a
733,uhsuhkalhv'i,hsuhkalh,verby,perfective,3rd,singular,b
733,uhsuhkalhv'i,'hsuhkalh,verby,perfective,3rd,singular,b
733,uhsuhkalhv'i,ahsuhkalh,verby,perfective,3rd,singular,b
733,uhsuhkalhv'i,uhsuhkalh,verby,imperfective,,,
733,uhsuhkalhv'i,uhsuhkalh,verby,imperfective,3rd,singular,a
733,uhsuhkalhv'i,hsuhkalh,verby,imperfective,3rd,singular,b
733,uhsuhkalhv'i,'hsuhkalh,verby,imperfective,3rd,singular,b
733,uhsuhkalhv'i,ahsuhkalh,verby,imperfective,3rd,singular,b
733,uhsuhkalhv'i,uhsuhkalhv'i,nominal,,,,
733,uhsuhkalhv'i,uhsuhkalhv'i,nominal,,3rd,singular,a
733,uhsuhkalhv'i,hsuhkalhv'i,nominal,,3rd,singular,b
733,uhsuhkalhv'i,'hsuhkalhv'i,nominal,,3rd,singular,b
733,uhsuhkalhv'i,ahsuhkalhv'i,nominal,,3rd,singular,b
734,uhsulo,uhsulo,nominal,,,,
734,uhsulo,uhsulo,nominal,,3rd,singular,a
734,uhsulo,hsulo,nominal,,3rd,singular,b
734,uhsulo,'hsulo,nominal,,3rd,singular,b
734,uhsulo,ahsulo,nominal,,3rd,singular,b
735,uhsvtena,uhsvtena,nominal,,,,
735,uhsvtena,uhsvtena,nominal,,3rd,singular,a
735,uhsvtena,hsvtena,nominal,,3rd,singular,b
735,uhsvtena,'hsvtena,nominal,,3rd,singular,b
735,uhsvtena,ahsvtena,nominal,,3rd,singular,b
736,uhsvtoni,uhsvton,nominal,imperfective,,,
736,uhsvtoni,uhsvton,nominal,imperfective,3rd,singular,a
736,uhsvtoni,hsvton,nominal,imperfective,3rd,singular,b
736,uhsvtoni,'hsvton,nominal,imperfective,3rd,singular,b
736,uhsvtoni,ahsvton,nominal,imperfective,3rd,singular,b
736,uhsvtoni,uhsvtoni,nominal,,,,
736,uhsvtoni,uhsvtoni,nominal,,3rd,singular,a
736,uhsvtoni,hsvtoni,nominal,,3rd,singular,b
736,uhsvtoni,'hsvtoni,nominal,,3rd,singular,b
736,uhsvtoni,ahsvtoni,nominal,,3rd,singular,b
737,uhsv'i,uhsv',nominal,imperfective,,,
737,uhsv'i,uhsv',nominal,imperfective,3rd,singular,a
737,uhsv'i,hsv',nominal,imperfective,3rd,singular,b
737,uhsv'i,'hsv',nominal,imperfective,3rd,singular,b
737,uhsv'i,ahsv',nominal,imperfective,3rd,singular,b
737,uhsv'i,uhs,verby,perfective,,,
737,uhsv'i,uhs,verby,perfective,3rd,singular,a
737,uhsv'i,hs,verby,perfective,3rd,singular,b
737,uhsv'i,'hs,verby,perfective,3rd,singular,b
737,uhsv'i,ahs,verby,perfective,3rd,singular,b
737,uhsv'i,uhs,verby,imperfective,,,
737,uhsv'i,uhs,verby,imperfective,3rd,singular,a
737,uhsv'i,hs,verby,imperfective,3rd,singular,b
737,uhsv'i,'hs,verby,imperfective,3rd,singular,b
737,uhsv'i,ahs,verby,imperfective,3rd,singular,b
737,uhsv'i,uhsv'i,nominal,,,,
737,uhsv'i,uhsv'i,nominal,,3rd,singular,a
737,uhsv'i,hsv'i,nominal,,3rd,singular,b
737,uhsv'i,'hsv'i,nominal,,3rd,singular,b
737,uhsv'i,ahsv'i,nominal,,3rd,singular,b
738,uthanolvta,uthanolvta,nominal,,,,
738,uthanolvta,uthanolvta,nominal,,3rd,singular,a
738,uthanolvta,thanolvta,nominal,,3rd,singular,b
738,uthanolvta,'thanolvta,nominal,,3rd,singular,b
738,uthanolvta,athanolvta,nominal,,3rd,singular,b
739,uthiyvnhv'i,uthiyvnhv',nominal,imperfective,,,
739,uthiyvnhv'i,uthiyvnhv',nominal,imperfective,3rd,singular,a
739,uthiyvnhv'i,thiyvnhv',nominal,imperfective,3rd,singular,b
739,uthiyvnhv'i,'thiyvnhv',nominal,imperfective,3rd,singular,b
739,uthiyvnhv'i,athiyvnhv',nominal,imperfective,3rd,singular,b
739,uthiyvnhv'i,uthiyvnh,verby,perfective,,,
739,uthiyvnhv'i,uthiyvnh,verby,perfective,3rd,singular,a
739,uthiyvnhv'i,thiyvnh,verby,perfective,3rd,singular,b
739,uthiyvnhv'i,'thiyvnh,verby,perfective,3rd,singular,b
739,uthiyvnhv'i,athiyvnh,verby,perfective,3rd,singular,b
739,uthiyvnhv'i,uthiyvnh,verby,imperfective,,,
739,uthiyvnhv'i,uthiyvnh,verby,imperfective,3rd,singular,a
739,uthiyvnhv'i,thiyvnh,verby,imperfective,3rd,singular,b
739,uthiyvnhv'i,'thiyvnh,verby,imperfective,3rd,singular,b
739,uthiyvnhv'i,athiyvnh,verby,imperfective,3rd,singular,b
739,uthiyvnhv'i,uthiyvnhv'i,nominal,,,,
739,uthiyvnhv'i,uthiyvnhv'i,nominal,,3rd,singular,a
739,uthiyvnhv'i,thiyvnhv'i,nominal,,3rd,singular,b
739,uthiyvnhv'i,'thiyvnhv'i,nominal,,3rd,singular,b
739,uthiyvnhv'i,athiyvnhv'i,nominal,,3rd,singular,b
740,utskwalvthv'i,utskwalvthv',nominal,imperfective,,,
740,utskwalvthv'i,utskwalvthv',nominal,imperfective,3rd,singular,a
740,utskwalvthv'i,tskwalvthv',nominal,imperfective,3rd,singular,b
740,utskwalvthv'i,'tskwalvthv',nominal,imperfective,3rd,singular,b
740,utskwalvthv'i,atskwalvthv',nominal,imperfective,3rd,singular,b
740,utskwalvthv'i,utskwalvth,verby,perfective,,,
740,utskwalvthv'i,utskwalvth,verby,perfective,3rd,singular,a
740,utskwalvthv'i,tskwalvth,verby,perfective,3rd,singular,b
740,utskwalvthv'i,'tskwalvth,verby,perfective,3rd,singular,b
740,utskwalvthv'i,atskwalvth,verby,perfective,3rd,singular,b
740,utskwalvthv'i,utskwalvth,verby,imperfective,,,
740,utskwalvthv'i,utskwalvth,verby,imperfective,3rd,singular,a
740,utskwalvthv'i,tskwalvth,verby,imperfective,3rd,singular,b
740,utskwalvthv'i,'tskwalvth,verby,imperfective,3rd,singular,b
740,utskwalvthv'i,atskwalvth,verby,imperfective,3rd,singular,b
740,utskwalvthv'i,utskwalvthv'i,nominal,,,,
740,utskwalvthv'i,utskwalvthv'i,nominal,,3rd,singular,a
740,utskwalvthv'i,tskwalvthv'i,nominal,,3rd,singular,b
740,utskwalvthv'i,'tskwalvthv'i,nominal,,3rd,singular,b
740,utskwalvthv'i,atskwalvthv'i,nominal,,3rd,singular,b
741,tutskwalvthv'i,tutskwalvthv',nominal,imperfective,,,
741,tutskwalvthv'i,tutskwalvth,verby,perfective,,,
741,tutskwalvthv'i,tutskwalvth,verby,imperfective,,,
741,tutskwalvthv'i,tutskwalvthv'i,nominal,,,,
742,uthuki,uthuk,nominal,imperfective,,,
742,uthuki,uthuk,nominal,imperfective,3rd,singular,a
742,uthuki,thuk,nominal,imperfective,3rd,singular,b
742,uthuki,'thuk,nominal,imperfective,3rd,singular,b
742,uthuki,athuk,nominal,imperfective,3rd,singular,b
742,uthuki,uthuki,nominal,,,,
742,uthuki,uthuki,nominal,,3rd,singular,a
742,uthuki,thuki,nominal,,3rd,singular,b
742,uthuki,'thuki,nominal,,3rd,singular,b
742,uthuki,athuki,nominal,,3rd,singular,b
743,uthvhihsti,uthvhihst,nominal,imperfective,,,
743,uthvhihsti,uthvhihst,nominal,imperfective,3rd,singular,a
743,uthvhihsti,thvhihst,nominal,imperfective,3rd,singular,b
743,uthvhihsti,'thvhihst,nominal,imperfective,3rd,singular,b
743,uthvhihsti,athvhihst,nominal,imperfective,3rd,singular,b
743,uthvhihsti,uthvhihsti,nominal,,,,
743,uthvhihsti,uthvhihsti,nominal,,3rd,singular,a
743,uthvhihsti,thvhihsti,nominal,,3rd,singular,b
743,uthvhihsti,'thvhihsti,nominal,,3rd,singular,b
743,uthvhihsti,athvhihsti,nominal,,3rd,singular,b
744,uthvhsonhv'i,uthvhsonhv',nominal,imperfective,,,
744,uthvhsonhv'i,uthvhsonhv',nominal,imperfective,3rd,singular,a
744,uthvhsonhv'i,thvhsonhv',nominal,imperfective,3rd,singular,b
744,uthvhsonhv'i,'thvhsonhv',nominal,imperfective,3rd,singular,b
744,uthvhsonhv'i,athvhsonhv',nominal,imperfective,3rd,singular,b
744,uthvhsonhv'i,uthvhsonh,verby,perfective,,,
744,uthvhsonhv'i,uthvhsonh,verby,perfective,3rd,singular,a
744,uthvhsonhv'i,thvhsonh,verby,perfective,3rd,singular,b
744,uthvhsonhv'i,'thvhsonh,verby,perfective,3rd,singular,b
744,uthvhsonhv'i,athvhsonh,verby,perfective,3rd,singular,b
744,uthvhsonhv'i,uthvhsonh,verby,imperfective,,,
744,uthvhsonhv'i,uthvhsonh,verby,imperfective,3rd,singular,a
744,uthvhsonhv'i,thvhsonh,verby,imperfective,3rd,singular,b
744,uthvhsonhv'i,'thvhsonh,verby,imperfective,3rd,singular,b
744,uthvhsonhv'i,athvhsonh,verby,imperfective,3rd,singular,b
744,uthvhsonhv'i,uthvhsonhv'i,nominal,,,,
744,uthvhsonhv'i,uthvhsonhv'i,nominal,,3rd,singular,a
744,uthvhsonhv'i,thvhsonhv'i,nominal,,3rd,singular,b
744,uthvhsonhv'i,'thvhsonhv'i,nominal,,3rd,singular,b
744,uthvhsonhv'i,athvhsonhv'i,nominal,,3rd,singular,b
745,uwa'ilhv'i,uwa'ilhv',nominal,imperfective,,,
745,uwa'ilhv'i,uwa'ilhv',nominal,imperfective,3rd,singular,a
745,uwa'ilhv'i,wa'ilhv',nominal,imperfective,3rd,singular,b
745,uwa'ilhv'i,'wa'ilhv',nominal,imperfective,3rd,singular,b
745,uwa'ilhv'i,:'ilhv',nominal,imperfective,3rd,singular,b
745,uwa'ilhv'i,awa'ilhv',nominal,imperfective,3rd,singular,b
745,uwa'ilhv'i,uwa'ilh,verby,perfective,,,
745,uwa'ilhv'i,uwa'ilh,verby,perfective,3rd,singular,a
745,uwa'ilhv'i,wa'ilh,verby,perfective,3rd,singular,b
745,uwa'ilhv'i,'wa'ilh,verby,perfective,3rd,singular,b
745,uwa'ilhv'i,:'ilh,verby,perfective,3rd,singular,b
745,uwa'ilhv'i,awa'ilh,verby,perfective,3rd,singular,b
745,uwa'ilhv'i,uwa'ilh,verby,imperfective,,,
745,uwa'ilhv'i,uwa'ilh,verby,imperfective,3rd,singular,a
745,uwa'ilhv'i,wa'ilh,verby,imperfective,3rd,singular,b
745,uwa'ilhv'i,'wa'ilh,verby,imperfective,3rd,singular,b
745,uwa'ilhv'i,:'ilh,verby,imperfective,3rd,singular,b
745,uwa'ilhv'i,awa'ilh,verby,imperfective,3rd,singular,b
745,uwa'ilhv'i,uwa'ilhv'i,nominal,,,,
745,uwa'ilhv'i,uwa'ilhv'i,nominal,,3rd,singular,a
745,uwa'ilhv'i,wa'ilhv'i,nominal,,3rd,singular,b
745,uwa'ilhv'i,'wa'ilhv'i,nominal,,3rd,singular,b
745,uwa'ilhv'i,:'ilhv'i,nominal,,3rd,singular,b
745,uwa'ilhv'i,awa'ilhv'i,nominal,,3rd,singular,b
746,uwatsihskalhv'i,uwatsihskalhv',nominal,imperfective,,,
746,uwatsihskalhv'i,uwatsihskalhv',nominal,imperfective,3rd,singular,a
746,uwatsihskalhv'i,watsihskalhv',nominal,imperfective,3rd,singular,b
746,uwatsihskalhv'i,'watsihskalhv',nominal,imperfective,3rd,singular,b
746,uwatsihskalhv'i,:tsihskalhv',nominal,imperfective,3rd,singular,b
746,uwatsihskalhv'i,awatsihskalhv',nominal,imperfective,3rd,singular,b
746,uwatsihskalhv'i,uwatsihskalh,verby,perfective,,,
746,uwatsihskalhv'i,uwatsihskalh,verby,perfective,3rd,singular,a
746,uwatsihskalhv'i,watsihskalh,verby,perfective,3rd,singular,b
746,uwatsihskalhv'i,'watsihskalh,verby,perfective,3rd,singular,b
746,uwatsihskalhv'i,:tsihskalh,verby,perfective,3rd,singular,b
746,uwatsihskalhv'i,awatsihskalh,verby,perfective,3rd,singular,b
746,uwatsihskalhv'i,uwatsihskalh,verby,imperfective,,,
746,uwatsihskalhv'i,uwatsihskalh,verby,imperfective,3rd,singular,a
746,uwatsihskalhv'i,watsihskalh,verby,imperfective,3rd,singular,b
746,uwatsihskalhv'i,'watsihskalh,verby,imperfective,3rd,singular,b
746,uwatsihskalhv'i,:tsihskalh,verby,imperfective,3rd,singular,b
746,uwatsihskalhv'i,awatsihskalh,verby,imperfective,3rd,singular,b
746,uwatsihskalhv'i,uwatsihskalhv'i,nominal,,,,
746,uwatsihskalhv'i,uwatsihskalhv'i,nominal,,3rd,singular,a
746,uwatsihskalhv'i,watsihskalhv'i,nominal,,3rd,singular,b
746,uwatsihskalhv'i,'watsihskalhv'i,nominal,,3rd,singular,b
746,uwatsihskalhv'i,:tsihskalhv'i,nominal,,3rd,singular,b
746,uwatsihskalhv'i,awatsihskalhv'i,nominal,,3rd,singular,b
747,uwa'ni,uwa'n,nominal,imperfective,,,
747,uwa'ni,uwa'n,nominal,imperfective,3rd,singular,a
747,uwa'ni,wa'n,nominal,imperfective,3rd,singular,b
747,uwa'ni,'wa'n,nominal,imperfective,3rd,singular,b
747,uwa'ni,:'n,nominal,imperfective,3rd,singular,b
747,uwa'ni,awa'n,nominal,imperfective,3rd,singular,b
747,uwa'ni,uwa'ni,nominal,,,,
747,uwa'ni,uwa'ni,nominal,,3rd,singular,a
747,uwa'ni,wa'ni,nominal,,3rd,singular,b
747,uwa'ni,'wa'ni,nominal,,3rd,singular,b
747,uwa'ni,:'ni,nominal,,3rd,singular,b
747,uwa'ni,awa'ni,nominal,,3rd,singular,b
748,uwanikalhv'i,uwanikalhv',nominal,imperfective,,,
748,uwanikalhv'i,uwanikalhv',nominal,imperfective,3rd,singular,a
748,uwanikalhv'i,wanikalhv',nominal,imperfective,3rd,singular,b
748,uwanikalhv'i,'wanikalhv',nominal,imperfective,3rd,singular,b
748,uwanikalhv'i,:nikalhv',nominal,imperfective,3rd,singular,b
748,uwanikalhv'i,awanikalhv',nominal,imperfective,3rd,singular,b
748,uwanikalhv'i,uwanikalh,verby,perfective,,,
748,uwanikalhv'i,uwanikalh,verby,perfective,3rd,singular,a
748,uwanikalhv'i,wanikalh,verby,perfective,3rd,singular,b
748,uwanikalhv'i,'wanikalh,verby,perfective,3rd,singular,b
748,uwanikalhv'i,:nikalh,verby,perfective,3rd,singular,b
748,uwanikalhv'i,awanikalh,verby,perfective,3rd,singular,b
748,uwanikalhv'i,uwanikalh,verby,imperfective,,,
748,uwanikalhv'i,uwanikalh,verby,imperfective,3rd,singular,a
748,uwanikalhv'i,wanikalh,verby,imperfective,3rd,singular,b
748,uwanikalhv'i,'wanikalh,verby,imperfective,3rd,singular,b
748,uwanikalhv'i,:nikalh,verby,imperfective,3rd,singular,b
748,uwanikalhv'i,awanikalh,verby,imperfective,3rd,singular,b
748,uwanikalhv'i,uwanikalhv'i,nominal,,,,
748,uwanikalhv'i,uwanikalhv'i,nominal,,3rd,singular,a
748,uwanikalhv'i,wanikalhv'i,nominal,,3rd,singular,b
748,uwanikalhv'i,'wanikalhv'i,nominal,,3rd,singular,b
748,uwanikalhv'i,:nikalhv'i,nominal,,3rd,singular,b
748,uwanikalhv'i,awanikalhv'i,nominal,,3rd,singular,b
749,uwetsi,uwets,nominal,imperfective,,,
749,uwetsi,uwets,nominal,imperfective,3rd,singular,a
749,uwetsi,wets,nominal,imperfective,3rd,singular,b
749,uwetsi,'wets,nominal,imperfective,3rd,singular,b
749,uwetsi,awets,nominal,imperfective,3rd,singular,b
749,uwetsi,ets,nominal,imperfective,3rd,singular,b
749,uwetsi,uwetsi,nominal,,,,
749,uwetsi,uwetsi,nominal,,3rd,singular,a
749,uwetsi,wetsi,nominal,,3rd,singular,b
749,uwetsi,'wetsi,nominal,,3rd,singular,b
749,uwetsi,awetsi,nominal,,3rd,singular,b
749,uwetsi,etsi,nominal,,3rd,singular,b
750,uwetsi,uwets,nominal,imperfective,,,
750,uwetsi,uwets,nominal,imperfective,3rd,singular,a
750,uwetsi,wets,nominal,imperfective,3rd,singular,b
750,uwetsi,'wets,nominal,imperfective,3rd,singular,b
750,uwetsi,awets,nominal,imperfective,3rd,singular,b
750,uwetsi,ets,nominal,imperfective,3rd,singular,b
750,uwetsi,uwetsi,nominal,,,,
750,uwetsi,uwetsi,nominal,,3rd,singular,a
750,uwetsi,wetsi,nominal,,3rd,singular,b
750,uwetsi,'wetsi,nominal,,3rd,singular,b
750,uwetsi,awetsi,nominal,,3rd,singular,b
750,uwetsi,etsi,nominal,,3rd,singular,b
751,uwetsi atshutsa,uwetsi atshutsa,nominal,,,,
751,uwetsi atshutsa,uwetsi atshutsa,nominal,,3rd,singular,a
751,uwetsi atshutsa,wetsi atshutsa,nominal,,3rd,singular,b
751,uwetsi atshutsa,'wetsi atshutsa,nominal,,3rd,singular,b
751,uwetsi atshutsa,awetsi atshutsa,nominal,,3rd,singular,b
751,uwetsi atshutsa,etsi atshutsa,nominal,,3rd,singular,b
752,uwetsi akeyha,uwetsi akeyha,nominal,,,,
752,uwetsi akeyha,uwetsi akeyha,nominal,,3rd,singular,a
752,uwetsi akeyha,wetsi akeyha,nominal,,3rd,singular,b
752,uwetsi akeyha,'wetsi akeyha,nominal,,3rd,singular,b
752,uwetsi akeyha,awetsi akeyha,nominal,,3rd,singular,b
752,uwetsi akeyha,etsi akeyha,nominal,,3rd,singular,b
753,uwetsi akeyhutsa,uwetsi akeyhutsa,nominal,,,,
753,uwetsi akeyhutsa,uwetsi akeyhutsa,nominal,,3rd,singular,a
753,uwetsi akeyhutsa,wetsi akeyhutsa,nominal,,3rd,singular,b
753,uwetsi akeyhutsa,'wetsi akeyhutsa,nominal,,3rd,singular,b
753,uwetsi akeyhutsa,awetsi akeyhutsa,nominal,,3rd,singular,b
753,uwetsi akeyhutsa,etsi akeyhutsa,nominal,,3rd,singular,b
754,uwetsi ahskaya,uwetsi ahskaya,nominal,,,,
754,uwetsi ahskaya,uwetsi ahskaya,nominal,,3rd,singular,a
754,uwetsi ahskaya,wetsi ahskaya,nominal,,3rd,singular,b
754,uwetsi ahskaya,'wetsi ahskaya,nominal,,3rd,singular,b
754,uwetsi ahskaya,awetsi ahskaya,nominal,,3rd,singular,b
754,uwetsi ahskaya,etsi ahskaya,nominal,,3rd,singular,b
755,uwela,uwela,nominal,,,,
755,uwela,uwela,nominal,,3rd,singular,a
755,uwela,wela,nominal,,3rd,singular,b
755,uwela,'wela,nominal,,3rd,singular,b
755,uwela,awela,nominal,,3rd,singular,b
755,uwela,ela,nominal,,3rd,singular,b
756,uweyv'i,uweyv',nominal,imperfective,,,
756,uweyv'i,uweyv',nominal,imperfective,3rd,singular,a
756,uweyv'i,weyv',nominal,imperfective,3rd,singular,b
756,uweyv'i,'weyv',nominal,imperfective,3rd,singular,b
756,uweyv'i,aweyv',nominal,imperfective,3rd,singular,b
756,uweyv'i,eyv',nominal,imperfective,3rd,singular,b
756,uweyv'i,uwey,verby,perfective,,,
756,uweyv'i,uwey,verby,perfective,3rd,singular,a
756,uweyv'i,wey,verby,perfective,3rd,singular,b
756,uweyv'i,'wey,verby,perfective,3rd,singular,b
756,uweyv'i,awey,verby,perfective,3rd,singular,b
756,uweyv'i,ey,verby,perfective,3rd,singular,b
756,uweyv'i,uwey,verby,imperfective,,,
756,uweyv'i,uwey,verby,imperfective,3rd,singular,a
756,uweyv'i,wey,verby,imperfective,3rd,singular,b
756,uweyv'i,'wey,verby,imperfective,3rd,singular,b
756,uweyv'i,awey,verby,imperfective,3rd,singular,b
756,uweyv'i,ey,verby,imperfective,3rd,singular,b
756,uweyv'i,uweyv'i,nominal,,,,
756,uweyv'i,uweyv'i,nominal,,3rd,singular,a
756,uweyv'i,weyv'i,nominal,,3rd,singular,b
756,uweyv'i,'weyv'i,nominal,,3rd,singular,b
756,uweyv'i,aweyv'i,nominal,,3rd,singular,b
756,uweyv'i,eyv'i,nominal,,3rd,singular,b
757,uwokilhi,uwokilh,nominal,imperfective,,,
757,uwokilhi,uwokilh,nominal,imperfective,3rd,singular,a
757,uwokilhi,wokilh,nominal,imperfective,3rd,singular,b
757,uwokilhi,'wokilh,nominal,imperfective,3rd,singular,b
757,uwokilhi,awokilh,nominal,imperfective,3rd,singular,b
757,uwokilhi,okilh,nominal,imperfective,3rd,singular,b
757,uwokilhi,uwokilhi,nominal,,,,
757,uwokilhi,uwokilhi,nominal,,3rd,singular,a
757,uwokilhi,wokilhi,nominal,,3rd,singular,b
757,uwokilhi,'wokilhi,nominal,,3rd,singular,b
757,uwokilhi,awokilhi,nominal,,3rd,singular,b
757,uwokilhi,okilhi,nominal,,3rd,singular,b
758,uwolha'v'i,uwolha'v',nominal,imperfective,,,
758,uwolha'v'i,uwolha'v',nominal,imperfective,3rd,singular,a
758,uwolha'v'i,wolha'v',nominal,imperfective,3rd,singular,b
758,uwolha'v'i,'wolha'v',nominal,imperfective,3rd,singular,b
758,uwolha'v'i,awolha'v',nominal,imperfective,3rd,singular,b
758,uwolha'v'i,olha'v',nominal,imperfective,3rd,singular,b
758,uwolha'v'i,uwolha',verby,perfective,,,
758,uwolha'v'i,uwolha',verby,perfective,3rd,singular,a
758,uwolha'v'i,wolha',verby,perfective,3rd,singular,b
758,uwolha'v'i,'wolha',verby,perfective,3rd,singular,b
758,uwolha'v'i,awolha',verby,perfective,3rd,singular,b
758,uwolha'v'i,olha',verby,perfective,3rd,singular,b
758,uwolha'v'i,uwolha',verby,imperfective,,,
758,uwolha'v'i,uwolha',verby,imperfective,3rd,singular,a
758,uwolha'v'i,wolha',verby,imperfective,3rd,singular,b
758,uwolha'v'i,'wolha',verby,imperfective,3rd,singular,b
758,uwolha'v'i,awolha',verby,imperfective,3rd,singular,b
758,uwolha'v'i,olha',verby,imperfective,3rd,singular,b
758,uwolha'v'i,uwolha'v'i,nominal,,,,
758,uwolha'v'i,uwolha'v'i,nominal,,3rd,singular,a
758,uwolha'v'i,wolha'v'i,nominal,,3rd,singular,b
758,uwolha'v'i,'wolha'v'i,nominal,,3rd,singular,b
758,uwolha'v'i,awolha'v'i,nominal,,3rd,singular,b
758,uwolha'v'i,olha'v'i,nominal,,3rd,singular,b
759,uwoyeni,uwoyen,nominal,imperfective,,,
759,uwoyeni,uwoyen,nominal,imperfective,3rd,singular,a
759,uwoyeni,woyen,nominal,imperfective,3rd,singular,b
759,uwoyeni,'woyen,nominal,imperfective,3rd,singular,b
759,uwoyeni,awoyen,nominal,imperfective,3rd,singular,b
759,uwoyeni,oyen,nominal,imperfective,3rd,singular,b
759,uwoyeni,uwoyeni,nominal,,,,
759,uwoyeni,uwoyeni,nominal,,3rd,singular,a
759,uwoyeni,woyeni,nominal,,3rd,singular,b
759,uwoyeni,'woyeni,nominal,,3rd,singular,b
759,uwoyeni,awoyeni,nominal,,3rd,singular,b
759,uwoyeni,oyeni,nominal,,3rd,singular,b
760,uyelhti,uyelht,nominal,imperfective,,,
760,uyelhti,uyelht,nominal,imperfective,3rd,singular,a
760,uyelhti,yelht,nominal,imperfective,3rd,singular,b
760,uyelhti,'yelht,nominal,imperfective,3rd,singular,b
760,uyelhti,ayelht,nominal,imperfective,3rd,singular,b
760,uyelhti,uyelhti,nominal,,,,
760,uyelhti,uyelhti,nominal,,3rd,singular,a
760,uyelhti,yelhti,nominal,,3rd,singular,b
760,uyelhti,'yelhti,nominal,,3rd,singular,b
760,uyelhti,ayelhti,nominal,,3rd,singular,b
761,vtali,vtal,nominal,imperfective,,,
761,vtali,vtal,nominal,imperfective,3rd,singular,a
761,vtali,vtali,nominal,,,,
761,vtali,vtali,nominal,,3rd,singular,a
762,vyhuki,vyhuk,nominal,imperfective,,,
762,vyhuki,vyhuk,nominal,imperfective,3rd,singular,a
762,vyhuki,vyhuki,nominal,,,,
762,vyhuki,vyhuki,nominal,,3rd,singular,a
763,vle,vle,nominal,,,,
763,vle,vle,nominal,,3rd,singular,a
764,Vhskiyhi,Vhskiyh,nominal,imperfective,,,
764,Vhskiyhi,Vhskiyhi,nominal,,,,
765,watatuka,watatuka,nominal,,,,
766,watulihsi,watulihs,nominal,imperfective,,,
766,watulihsi,watulihsi,nominal,,,,
767,watuna,watuna,nominal,,,,
768,wahka,wahka,nominal,,,,
769,wahka hawiya,wahka hawiya,nominal,,,,
770,wahuhi,wahuh,nominal,imperfective,,,
770,wahuhi,wahuhi,nominal,,,,
771,wayha,wayha,nominal,,,,
772,watsi,wats,nominal,imperfective,,,
772,watsi,watsi,nominal,,,,
773,watsila,watsila,nominal,,,,
774,walela,walela,nominal,,,,
775,walohsi,walohs,nominal,imperfective,,,
775,walohsi,walohsi,nominal,,,,
776,wane'i,wane',nominal,imperfective,,,
776,wane'i,wane'i,nominal,,,,
777,wahsolha,wahsolha,nominal,,,,
778,Wahsvta'na,Wahsvta'na,nominal,,,,
779,Wahsvtano'i,Wahsvtano',nominal,imperfective,,,
779,Wahsvtano'i,Wahsvtano'i,nominal,,,,
780,wehsa,wehsa,nominal,,,,
781,woyi,woy,nominal,imperfective,,,
781,woyi,woyi,nominal,,,,
782,wutelikv'i,wutelikv',nominal,imperfective,,,
782,wutelikv'i,wutelik,verby,perfective,,,
782,wutelikv'i,wutelik,verby,imperfective,,,
782,wutelikv'i,wutelikv'i,nominal,,,,
783,wuwakhtv'i,wuwakhtv',nominal,imperfective,,,
783,wuwakhtv'i,wuwakht,verby,perfective,,,
783,wuwakhtv'i,wuwakht,verby,imperfective,,,
783,wuwakhtv'i,wuwakhtv'i,nominal,,,,
784,yanhsa,yanhsa,nominal,,,,
785,yiki,yik,nominal,imperfective,,,
