corpus_id,entry_no,user_selected,definition,stative,class,post_root_morpheme,h_grade,g_grade,metathesis_involved,set_a_b,stem_type,metathesis_strategy,middle_voice,plural,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
424,431,,he/she is breaking it,False,sk-s-a[inf2],,hskwal,hskwal,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
424,431,,he/she is breaking it,False,sk-s-a[inf2],,hskwal,hskwal,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
424,431,,he/she is breaking it,False,sk-s-a[inf2],,hskwal,hskwal,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,,hskwalvn,hskwalvn,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,hitting[il],hskwal,hskwal,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,,hskwalvn,hskwalvn,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,hitting[il],hskwal,hskwal,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,,hskwalvn,hskwalvn,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,hitting[il],hskwal,hskwal,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,,hskwalvn,hskwalvn,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
425,432,,he/she is hitting him/her on the head with it,False,ih-il,hitting[il],hskwal,hskwal,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
427,434,,he/she is amazed,False,sk-s-hi-hihst,,hskwaniko,hskwaniko,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
427,434,,he/she is amazed,False,sk-s-hi-hihst,,hskwaniko,hskwaniko,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
427,434,,he/she is amazed,False,sk-s-hi-hihst,,hskwaniko,hskwaniko,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
427,434,,he/she is amazed,False,sk-s-hi-hihst,,hskwaniko,hskwaniko,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,,hskwohalvn,hskwohalvn,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,hitting[il],hskwohal,hskwohal,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,,hskwohalvn,hskwohalvn,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,hitting[il],hskwohal,hskwohal,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,,hskwohalvn,hskwohalvn,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,hitting[il],hskwohal,hskwohal,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,,hskwohalvn,hskwohalvn,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
429,436,,he/she is hitting him/her on the abdomen with it,False,ih-il,hitting[il],hskwohal,hskwohal,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
430,437,,he/she is placing his/her hand on him/her,False,i-a-i,,ahsihthat,ahsihthat,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
430,437,,he/she is placing his/her hand on him/her,False,i-a-i,long[no-a],ahsihtha,ahsihtha,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
430,437,,he/she is placing his/her hand on him/her,False,i-a-i,long,ahsihth,ahsihth,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
431,438,,he/she is slapping him/her,False,ih-il,,ahsihthvn,ahsihthvn,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
431,438,,he/she is slapping him/her,False,ih-il,hitting[il],ahsihth,ahsihth,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
432,439,,he/she is backing up,False,go,,ahsin,ahsin,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,,hslhat,hslhat,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long[no-a],hslha,hslha,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long,hslh,hslh,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,,hslhat,hslhat,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long[no-a],hslha,hslha,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long,hslh,hslh,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,,hslhat,hslhat,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long[no-a],hslha,hslha,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long,hslh,hslh,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,,hslhat,hslhat,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long[no-a],hslha,hslha,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
436,443,,he/she is roping him/her,False,i-a-i,long,hslh,hslh,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
437,444,,he/she is building a fence,False,oh-al,,ahsoy,ahsoy,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
439,446,,he/she is waving his/her hand,False,rev-gi,,ahsolvta,ahsolvta,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
439,446,,he/she is waving his/her hand,False,rev-i,,ahsolvtak,ahsolvtak,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
440,447,,he/she is pressing down on him/her,False,cause,,ahsonhst,ahsonhst,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
441,448,,he/she is wounding him/her,False,vnh-vsk[inf4],,hson,hson,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
441,448,,he/she is wounding him/her,False,vnh-vsk[inf4],,hson,hson,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
441,448,,he/she is wounding him/her,False,vnh-vsk[inf4],,hson,hson,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
441,448,,he/she is wounding him/her,False,vnh-vsk[inf4],,hson,hson,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
444,451,,he/she is fishing,False,hvsk-nh,,ahsu,ahsu,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
445,452,,he/she is painting it,False,i-a-ihsk,,hsuwh,hsuwh,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
445,452,,he/she is painting it,False,i-a-ihsk,,hsuwh,hsuwh,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
445,452,,he/she is painting it,False,i-a-ihsk,,hsuwh,hsuwh,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
445,452,,he/she is painting it,False,i-a-ihsk,,hsuwh,hsuwh,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
446,453,,he/she is changing his/her pants,False,v-vhs,,ahsula'iy,ahsula'iy,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
446,453,,he/she is changing his/her pants,False,v-vhs,change-out[flexible],ahsul,ahsul,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
446,453,,he/she is changing his/her pants,False,v-vhs,change-out,ahsula',ahsula',False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
447,454,,he/she is taking his/her pants off,False,rev-e,,ahsul,ahsul,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
448,455,,he/she is putting his/her pants on,False,i-vka,,ahsul,ahsul,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
449,456,,he/she is quitting,False,ko-kots,,hsuli,hsuli,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
449,456,,he/she is quitting,False,ko-kots,,hsuli,hsuli,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
449,456,,he/she is quitting,False,ko-kots,,hsuli,hsuli,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
449,456,,he/she is quitting,False,ko-kots,,hsuli,hsuli,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
452,459,,he/she is choosing him/her,False,rev-e,,ahsuy,ahsuy,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
453,460,,he/she is stirring it,False,apl-active,,ahsuy,ahsuy,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
454,461,,he/she is mixing it in,False,vsk[imp2],,ahsuy,ahsuy,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,True,False,False,False,False,True,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,False,False,True,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,True,False,False,False,False,True,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
455,462,,it smells,False,become,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,True,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,True,False,False,False,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,False,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,True,False,False,False,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
455,462,,it smells,False,stative-k,,hsv,hsv,False,a,s_stem,none,none,False,False,False,False,False,True,False,True,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,con,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,s_stem,none,none,False,False,True,False,False,False,False,False,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
455,462,,it smells,False,stative,,hsvk,hsvk,False,a,con,none,none,False,False,True,False,False,False,False,True,False,False,
