corpus_id,entry_no,definition,prediction,class,post_root_morpheme,h_grade,g_grade,translocutive,translocutive_imp_only,partitive,distributive,set_a_b,stem_type,allow_h_metathesis,middle_voice,middle_voice_h_metathesis,plural,ka_variant,aki_1st,uwa_v,3rd_person_object,metathesis_involved
118,122,it’s getting warm,InfEventful,hih-lh,,kanawohi,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,hih-lh,,kanawohi,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,hih-lh,,kanawohi,,False,True,True,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,hih-lh,,kanawohi,,False,True,True,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,'kanawoh,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,akanawoh,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,False,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,False,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,False,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,False,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,True,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,True,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,True,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,True,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,False,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,False,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,False,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,False,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,True,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,i-a-i,,kanawoh,,False,True,True,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,'kanawoh,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,akanawoh,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,False,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,False,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,False,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,False,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,True,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,True,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,True,False,a,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,True,False,b,con,False,none,False,False,False,False,False,False,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,False,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,False,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,False,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,True,False,False,b,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
118,122,it’s getting warm,InfEventful,ih-il,,kanawoh,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
